Player,Pos,home_team,team,week,year,game_id
Tyrod Taylor,QB,0,Giants,6.0,2023,92
Saquon Barkley,RB,0,Giants,6.0,2023,92
Isaiah Hodgins,WR,0,Giants,6.0,2023,92
Darius Slayton,WR,0,Giants,6.0,2023,92
Daniel Bellinger,TE,0,Giants,6.0,2023,92
Darren Waller,TE,0,Giants,6.0,2023,92
Joshua Ezeudu,OL,0,Giants,6.0,2023,92
Justin Pugh,OL,0,Giants,6.0,2023,92
Evan Neal,T,0,Giants,6.0,2023,92
Ben Bredeson,G,0,Giants,6.0,2023,92
Mark Glowinski,G,0,Giants,6.0,2023,92
Leonard Williams,DL,0,Giants,6.0,2023,92
Dexter Lawrence,DL,0,Giants,6.0,2023,92
Kayvon Thibodeaux,OLB,0,Giants,6.0,2023,92
Jihad Ward,OLB,0,Giants,6.0,2023,92
Bobby Okereke,LB,0,Giants,6.0,2023,92
Micah McFadden,LB,0,Giants,6.0,2023,92
Adoree' Jackson,CB,0,Giants,6.0,2023,92
Cordale Flott,CB,0,Giants,6.0,2023,92
Deonte Banks,CB,0,Giants,6.0,2023,92
Xavier McKinney,S,0,Giants,6.0,2023,92
Jason Pinnock,S,0,Giants,6.0,2023,92
