Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Tyrod Taylor,NYG,0,0,0,0,0,6.0,2023,92
Saquon Barkley,NYG,5,4,5,0,3,6.0,2023,92
Matt Breida,NYG,1,0,0,0,0,6.0,2023,92
Eric Gray,NYG,0,0,0,0,0,6.0,2023,92
Darius Slayton,NYG,6,4,69,0,31,6.0,2023,92
Wan'Dale Robinson,NYG,8,8,62,0,13,6.0,2023,92
Darren Waller,NYG,7,5,43,0,20,6.0,2023,92
Jalin Hyatt,NYG,4,3,21,0,12,6.0,2023,92
Josh Allen,BUF,0,0,0,0,0,6.0,2023,92
James Cook,BUF,0,0,0,0,0,6.0,2023,92
Latavius Murray,BUF,0,0,0,0,0,6.0,2023,92
Damien Harris,BUF,0,0,0,0,0,6.0,2023,92
Stefon Diggs,BUF,16,10,100,0,28,6.0,2023,92
Gabriel Davis,BUF,4,3,21,0,9,6.0,2023,92
Dawson Knox,BUF,6,3,17,0,10,6.0,2023,92
Quintin Morris,BUF,1,1,15,1,15,6.0,2023,92
Khalil Shakir,BUF,1,1,13,0,13,6.0,2023,92
Deonte Harty,BUF,1,1,3,1,3,6.0,2023,92
