Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Jalen Hurts,PHI,0,0,6.0,2023,91
D'Andre Swift,PHI,1,1,6.0,2023,91
Kenneth Gainwell,PHI,0,0,6.0,2023,91
Boston Scott,PHI,0,0,6.0,2023,91
A.J. Brown,PHI,0,0,6.0,2023,91
DeVonta Smith,PHI,0,0,6.0,2023,91
Dallas Goedert,PHI,0,0,6.0,2023,91
Olamide Zaccheaus,PHI,0,0,6.0,2023,91
Zach Wilson,NYJ,0,0,6.0,2023,91
Breece Hall,NYJ,0,0,6.0,2023,91
Xavier Gipson,NYJ,0,0,6.0,2023,91
Dalvin Cook,NYJ,0,0,6.0,2023,91
Michael Carter,NYJ,0,0,6.0,2023,91
Garrett Wilson,NYJ,0,0,6.0,2023,91
Tyler Conklin,NYJ,0,0,6.0,2023,91
Allen Lazard,NYJ,0,0,6.0,2023,91
Jeremy Ruckert,NYJ,0,0,6.0,2023,91
Mecole Hardman,NYJ,0,0,6.0,2023,91
Randall Cobb,NYJ,0,0,6.0,2023,91
C.J. Uzomah,NYJ,0,0,6.0,2023,91
