#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,LAR 25,11,6:20,54,Downs,0,Rams,17.0,2023,251
2,1,7:34,LAR 28,8,4:27,72,Touchdown,0,Rams,17.0,2023,251
3,2,13:03,LAR 25,4,2:15,17,Punt,0,Rams,17.0,2023,251
4,2,8:46,LAR 25,4,2:13,17,Interception,0,Rams,17.0,2023,251
5,2,5:02,NYG 46,8,3:18,46,Touchdown,0,Rams,17.0,2023,251
6,2,1:07,LAR 27,1,0:09,16,Fumble,0,Rams,17.0,2023,251
7,3,11:36,LAR 12,4,1:19,88,Touchdown,0,Rams,17.0,2023,251
8,3,7:46,LAR 21,3,1:16,-3,Punt,0,Rams,17.0,2023,251
9,3,4:39,LAR 25,4,2:27,12,Interception,0,Rams,17.0,2023,251
10,4,13:24,LAR 25,3,1:21,75,Touchdown,0,Rams,17.0,2023,251
11,4,8:38,LAR 34,3,0:58,4,Punt,0,Rams,17.0,2023,251
12,4,4:46,LAR 28,4,1:19,8,Punt,0,Rams,17.0,2023,251
13,4,3:27,LAR 25,3,2:19,-9,Punt,0,Rams,17.0,2023,251
14,4,0:30,LAR 44,1,0:30,-1,End of Game,0,Rams,17.0,2023,251
