Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Bailey Zappe,NWE,16,26,209,0,3,3,18,48,47.3,17.0,2023,244
Ezekiel Elliott,NWE,0,0,0,0,0,0,0,0,,17.0,2023,244
Kevin Harris,NWE,0,0,0,0,0,0,0,0,,17.0,2023,244
Demario Douglas,NWE,0,0,0,0,0,0,0,0,,17.0,2023,244
Jalen Reagor,NWE,0,0,0,0,0,0,0,0,,17.0,2023,244
Mike Gesicki,NWE,0,0,0,0,0,0,0,0,,17.0,2023,244
Tyquan Thornton,NWE,0,0,0,0,0,0,0,0,,17.0,2023,244
DeVante Parker,NWE,0,0,0,0,0,0,0,0,,17.0,2023,244
Pharaoh Brown,NWE,0,0,0,0,0,0,0,0,,17.0,2023,244
Josh Allen,BUF,15,30,169,0,1,1,15,51,53.3,17.0,2023,244
James Cook,BUF,0,0,0,0,0,0,0,0,,17.0,2023,244
Ty Johnson,BUF,0,0,0,0,0,0,0,0,,17.0,2023,244
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,17.0,2023,244
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,17.0,2023,244
Dalton Kincaid,BUF,0,0,0,0,0,0,0,0,,17.0,2023,244
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,17.0,2023,244
Latavius Murray,BUF,0,0,0,0,0,0,0,0,,17.0,2023,244
Trent Sherfield,BUF,0,0,0,0,0,0,0,0,,17.0,2023,244
Kyle Allen,BUF,0,0,0,0,0,0,0,0,,17.0,2023,244
