#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,JAX 40,13,6:24,43,Field Goal,1,Jaguars,17.0,2023,245
2,1,2:10,JAX 31,5,2:24,18,Punt,1,Jaguars,17.0,2023,245
3,2,13:05,JAX 38,12,5:47,54,Field Goal,1,Jaguars,17.0,2023,245
4,2,4:35,JAX 40,6,1:50,54,Field Goal,1,Jaguars,17.0,2023,245
5,2,1:48,JAX 27,3,1:00,-3,Punt,1,Jaguars,17.0,2023,245
6,2,0:20,JAX 20,1,0:20,-1,End of Half,1,Jaguars,17.0,2023,245
7,3,12:47,JAX 34,2,0:51,66,Touchdown,1,Jaguars,17.0,2023,245
8,3,10:24,JAX 17,12,7:24,67,Field Goal,1,Jaguars,17.0,2023,245
9,4,9:53,JAX 30,3,2:29,7,Punt,1,Jaguars,17.0,2023,245
10,4,6:24,CAR 15,4,2:08,15,Touchdown,1,Jaguars,17.0,2023,245
11,4,2:52,CAR 39,5,2:52,12,End of Game,1,Jaguars,17.0,2023,245
