Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Jake Browning,CIN,0,0,17.0,2023,254
Joe Mixon,CIN,0,0,17.0,2023,254
Chase Brown,CIN,0,0,17.0,2023,254
Trayveon Williams,CIN,0,0,17.0,2023,254
Ja'Marr Chase,CIN,0,0,17.0,2023,254
Tanner Hudson,CIN,0,0,17.0,2023,254
Tyler Boyd,CIN,0,0,17.0,2023,254
Drew Sample,CIN,0,0,17.0,2023,254
Tee Higgins,CIN,0,0,17.0,2023,254
Trenton Irwin,CIN,0,0,17.0,2023,254
Mitchell Wilcox,CIN,0,0,17.0,2023,254
Patrick Mahomes,KAN,1,1,17.0,2023,254
Isiah Pacheco,KAN,0,0,17.0,2023,254
Rashee Rice,KAN,0,0,17.0,2023,254
Justin Watson,KAN,0,0,17.0,2023,254
Noah Gray,KAN,0,0,17.0,2023,254
Travis Kelce,KAN,0,0,17.0,2023,254
Richie James,KAN,0,0,17.0,2023,254
Marquez Valdes-Scantling,KAN,0,0,17.0,2023,254
