0,1,week,year,game_id
Won Toss,Jets (deferred),17.0,2023,241
Roof,outdoors,17.0,2023,241
Surface,grass,17.0,2023,241
Duration,3:05,17.0,2023,241
Attendance,67919,17.0,2023,241
Weather,"47 degrees, relative humidity 76%, wind 6 mph",17.0,2023,241
Vegas Line,Cleveland Browns -7.5,17.0,2023,241
Over/Under,35.0 (over),17.0,2023,241
