Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Brittain Brown,,,0,0,,,,,,,,,,1,0,0,,0,,0,,17.0,2023,246
Tyreque Jones,,,1,0,0.0%,15.0,,15.0,0.0,79.2,15.0,15.0,0.0,0,0,0,,0,,0,,17.0,2023,246
Darren Hall,,,1,0,0.0%,,,0.0,,39.6,28.0,,,0,0,0,,0,,0,,17.0,2023,246
Amik Robertson,LVR,0.0,5,4,80.0%,75.0,18.8,15.0,1.0,158.3,11.0,45.0,30.0,0,0,0,0.0,0,4.0,0,0.0%,17.0,2023,246
Marcus Epps,LVR,0.0,3,3,100.0%,26.0,8.7,8.7,0.0,102.8,2.7,8.0,18.0,2,0,0,0.0,0,3.0,2,40.0%,17.0,2023,246
Nate Hobbs,LVR,0.0,3,3,100.0%,30.0,10.0,10.0,0.0,108.3,5.3,16.0,14.0,1,0,0,0.0,0,8.0,0,0.0%,17.0,2023,246
Robert Spillane,LVR,0.0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,-0.5,-5.0,13.0,4,0,0,0.0,0,6.0,1,14.3%,17.0,2023,246
Tre'von Moehrig,LVR,0.0,2,1,50.0%,11.0,11.0,5.5,0.0,66.7,13.5,-1.0,12.0,0,0,0,0.0,0,4.0,0,0.0%,17.0,2023,246
Divine Deablo,LVR,0.0,3,1,33.3%,19.0,19.0,6.3,0.0,56.2,4.3,9.0,10.0,0,0,0,0.0,0,3.0,0,0.0%,17.0,2023,246
Brandon Facyson,LVR,0.0,2,1,50.0%,5.0,5.0,2.5,0.0,56.2,10.0,5.0,0.0,0,0,0,0.0,0,3.0,0,0.0%,17.0,2023,246
Jack Jones,LVR,0.0,2,1,50.0%,50.0,50.0,25.0,0.0,95.8,11.0,22.0,28.0,0,0,0,0.0,0,4.0,0,0.0%,17.0,2023,246
Maxx Crosby,LVR,0.0,0,0,,,,,,,,,,2,2,1,0.0,3,6.0,1,14.3%,17.0,2023,246
Jerry Tillery,LVR,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,2.0,1,33.3%,17.0,2023,246
Malcolm Koonce,LVR,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,3.0,0,0.0%,17.0,2023,246
Adam Butler,LVR,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,2.0,0,0.0%,17.0,2023,246
E.J. Speed,IND,0.0,8,7,87.5%,41.0,5.9,5.1,0.0,88.0,0.4,-1.0,42.0,4,2,0,0.0,2,12.0,2,14.3%,17.0,2023,246
Julius Brents,IND,0.0,12,7,58.3%,73.0,10.4,6.1,0.0,76.0,9.5,63.0,10.0,0,0,0,0.0,0,6.0,1,14.3%,17.0,2023,246
Zaire Franklin,IND,0.0,9,5,55.6%,59.0,11.8,6.6,0.0,75.7,5.6,22.0,37.0,2,0,0,0.0,0,10.0,2,16.7%,17.0,2023,246
Jaylon Jones,IND,0.0,7,4,57.1%,38.0,9.5,5.4,2.0,111.9,12.1,36.0,2.0,0,0,0,0.0,0,3.0,0,0.0%,17.0,2023,246
Nick Cross,IND,0.0,4,3,75.0%,53.0,17.7,13.3,0.0,116.7,23.8,50.0,3.0,0,0,0,0.0,0,9.0,1,10.0%,17.0,2023,246
Samson Ebukam,IND,0.0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,-4.0,-4.0,8.0,1,0,1,0.0,1,3.0,1,25.0%,17.0,2023,246
Ronnie Harrison,IND,0.0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,3.0,3.0,6.0,1,0,0,0.0,0,5.0,0,0.0%,17.0,2023,246
DeForest Buckner,IND,0.0,0,0,,,,,,,,,,0,0,1,1.0,2,4.0,0,0.0%,17.0,2023,246
Tyquan Lewis,IND,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,2.0,0,0.0%,17.0,2023,246
Darrell Baker,IND,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,0.0,0,,17.0,2023,246
Eric Johnson,IND,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,2.0,1,33.3%,17.0,2023,246
Chris Lammons,IND,0.0,2,0,0.0%,7.0,,3.5,0.0,41.7,9.0,3.0,4.0,2,0,0,0.0,0,4.0,0,0.0%,17.0,2023,246
Grant Stuard,IND,0.0,0,0,,,,,,,,,,1,0,0,0.0,0,0.0,0,,17.0,2023,246
