Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Juwan Johnson,NOR,12,8,90,1,7.0,46,5.8,44,5.5,7.0,0,,1,8.3,0,116.7,17.0,2023,250
Jamaal Williams,NOR,4,4,13,0,1.0,-18,-4.5,31,7.8,-4.5,0,,0,0.0,0,80.2,17.0,2023,250
Chris Olave,NOR,6,3,26,0,2.0,19,6.3,7,2.3,6.3,0,,1,16.7,0,61.8,17.0,2023,250
Taysom Hill,NOR,2,2,30,1,1.0,25,12.5,5,2.5,12.5,0,,0,0.0,0,158.3,17.0,2023,250
Alvin Kamara,NOR,2,2,4,0,0.0,-2,-1.0,6,3.0,-1.0,0,,0,0.0,0,79.2,17.0,2023,250
Rashid Shaheed,NOR,3,2,14,0,1.0,10,5.0,4,2.0,4.7,0,,0,0.0,0,77.1,17.0,2023,250
Foster Moreau,NOR,1,1,13,0,1.0,10,10.0,3,3.0,10.0,0,,0,0.0,0,118.7,17.0,2023,250
Lynn Bowden Jr.,NOR,1,1,6,0,,-3,-3.0,9,9.0,-3.0,0,,0,0.0,0,91.7,17.0,2023,250
A.T. Perry,NOR,2,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,56.2,17.0,2023,250
Adam Prentice,NOR,1,1,7,0,0.0,5,5.0,2,2.0,5.0,0,,0,0.0,0,95.8,17.0,2023,250
Chase Edmonds,TAM,6,5,40,0,2.0,-5,-1.0,45,9.0,-1.2,0,,1,16.7,0,94.4,17.0,2023,250
Trey Palmer,TAM,5,4,84,1,2.0,70,17.5,14,3.5,20.8,0,,0,0.0,1,118.7,17.0,2023,250
Rachaad White,TAM,4,4,24,0,,-4,-1.0,28,7.0,-1.0,1,4.0,0,0.0,0,91.7,17.0,2023,250
Chris Godwin,TAM,5,3,81,1,3.0,58,19.3,23,7.7,13.4,0,,0,0.0,0,143.7,17.0,2023,250
Mike Evans,TAM,4,3,70,0,2.0,40,13.3,30,10.0,17.8,0,,0,0.0,0,116.7,17.0,2023,250
Cade Otton,TAM,6,2,10,0,1.0,7,3.5,3,1.5,8.2,0,,1,16.7,0,42.4,17.0,2023,250
Deven Thompkins,TAM,2,1,0,0,,-4,-4.0,4,4.0,-1.5,0,,0,0.0,0,56.2,17.0,2023,250
David Moore,TAM,1,0,0,0,,0,,0,,9.0,0,,0,0.0,1,0.0,17.0,2023,250
