Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Saints,10.0,0.67,8.55,-7.07,0.0,3.93,-7.95,9.44,11.34,5.28,-3.66,4.46,3.22,-1.1,2.36,17.0,2023,250
Buccaneers,-10.0,-3.93,7.95,-9.44,-11.34,-0.67,-8.55,7.07,0.0,-5.28,-4.46,3.66,1.1,-3.22,-2.36,17.0,2023,250
