#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,8:36,CAR 25,13,6:26,44,Downs,0,Panthers,17.0,2023,245
2,2,14:46,CAR 22,3,1:41,-8,Punt,0,Panthers,17.0,2023,245
3,2,7:18,CAR 25,3,2:43,-13,Punt,0,Panthers,17.0,2023,245
4,2,2:45,CAR 25,3,0:57,0,Punt,0,Panthers,17.0,2023,245
5,2,0:48,CAR 42,3,0:28,6,Punt,0,Panthers,17.0,2023,245
6,3,15:00,CAR 25,3,2:13,7,Punt,0,Panthers,17.0,2023,245
7,3,11:56,CAR 25,3,1:32,8,Punt,0,Panthers,17.0,2023,245
8,3,3:00,CAR 25,14,8:07,46,Downs,0,Panthers,17.0,2023,245
9,4,7:24,CAR 10,4,1:00,5,Downs,0,Panthers,17.0,2023,245
10,4,4:16,CAR 25,4,1:24,20,Interception,0,Panthers,17.0,2023,245
