Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Broncos,7.0,2.08,10.4,-5.7,0.0,5.75,-1.11,7.4,4.52,1.2,-3.05,3.96,3.28,-2.63,-0.36,17.0,2023,255
Chargers,-7.0,-5.75,1.11,-7.4,-4.52,-2.08,-10.4,5.7,0.0,-1.2,-3.96,3.05,2.63,-3.28,0.36,17.0,2023,255
