Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Anthony Brown,,,0,0,,,,,,,,,,0,0,0,,0,,1,,17.0,2023,241
Tony Adams,NYJ,0.0,6,5,83.3%,69.0,13.8,11.5,1.0,154.2,8.0,43.0,26.0,0,0,0,0.0,0,8.0,1,11.1%,17.0,2023,241
D.J. Reed,NYJ,0.0,6,4,66.7%,38.0,9.5,6.3,1.0,123.6,7.7,25.0,13.0,0,0,0,0.0,0,4.0,1,20.0%,17.0,2023,241
C.J. Mosley,NYJ,0.0,4,3,75.0%,84.0,28.0,21.0,0.0,116.7,5.5,12.0,72.0,1,0,0,0.0,0,8.0,1,11.1%,17.0,2023,241
Michael Carter II,NYJ,0.0,5,2,40.0%,30.0,15.0,6.0,0.0,60.4,6.0,21.0,9.0,0,0,0,0.0,0,1.0,0,0.0%,17.0,2023,241
Ashtyn Davis,NYJ,0.0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,-1.0,-1.0,10.0,1,0,0,0.0,0,2.0,1,33.3%,17.0,2023,241
Quincy Williams,NYJ,0.0,2,1,50.0%,50.0,50.0,25.0,1.0,135.4,5.5,13.0,37.0,1,0,0,0.0,0,7.0,1,12.5%,17.0,2023,241
Sauce Gardner,NYJ,0.0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,14.0,4.0,2.0,1,0,0,0.0,0,1.0,0,0.0%,17.0,2023,241
Jordan Whitehead,NYJ,0.0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,1.0,1.0,14.0,0,0,0,0.0,0,8.0,3,27.3%,17.0,2023,241
Jamien Sherwood,NYJ,0.0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,7.0,7.0,1.0,0,0,0,0.0,0,3.0,0,0.0%,17.0,2023,241
Quinnen Williams,NYJ,0.0,0,0,,,,,,,,,,0,2,0,0.0,2,3.0,0,0.0%,17.0,2023,241
Jermaine Johnson II,NYJ,1.0,1,0,0.0%,,,0.0,,0.0,-13.0,,,0,2,0,0.0,2,3.0,0,0.0%,17.0,2023,241
John Franklin-Myers,NYJ,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,2.0,1,33.3%,17.0,2023,241
Solomon Thomas,NYJ,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,2.0,1,33.3%,17.0,2023,241
Bryce Huff,NYJ,0.0,0,0,,,,,,,,,,1,0,0,0.0,0,0.0,0,,17.0,2023,241
Brandin Echols,NYJ,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,0.0,1,100.0%,17.0,2023,241
Jeremiah Owusu-Koramoah,CLE,0.0,7,6,85.7%,44.0,7.3,6.3,1.0,132.4,0.6,4.0,40.0,4,0,0,0.0,0,11.0,2,15.4%,17.0,2023,241
Sione Takitaki,CLE,0.0,7,5,71.4%,37.0,7.4,5.3,0.0,83.6,4.4,20.0,17.0,2,0,0,0.0,0,16.0,1,5.9%,17.0,2023,241
Denzel Ward,CLE,0.0,5,5,100.0%,50.0,10.0,10.0,0.0,108.3,6.0,30.0,20.0,0,0,0,0.0,0,4.0,2,33.3%,17.0,2023,241
Greg Newsome II,CLE,0.0,5,4,80.0%,29.0,7.3,5.8,0.0,90.8,3.2,8.0,21.0,2,0,0,0.0,0,3.0,0,0.0%,17.0,2023,241
D'Anthony Bell,CLE,0.0,3,3,100.0%,25.0,8.3,8.3,0.0,101.4,7.0,21.0,4.0,1,0,0,0.0,0,5.0,3,37.5%,17.0,2023,241
Martin Emerson,CLE,0.0,8,3,37.5%,40.0,13.3,5.0,0.0,54.2,8.1,28.0,12.0,0,0,0,0.0,0,3.0,1,25.0%,17.0,2023,241
Duron Harmon,CLE,0.0,2,2,100.0%,8.0,4.0,4.0,0.0,83.3,0.5,1.0,7.0,0,0,0,0.0,0,4.0,0,0.0%,17.0,2023,241
Ronnie Hickman,CLE,1.0,2,1,50.0%,1.0,1.0,0.5,0.0,16.7,6.0,1.0,0.0,0,0,0,0.0,0,4.0,0,0.0%,17.0,2023,241
Juan Thornhill,CLE,0.0,3,1,33.3%,11.0,11.0,3.7,0.0,45.1,2.3,-1.0,12.0,0,0,0,0.0,0,4.0,0,0.0%,17.0,2023,241
Tony Fields,CLE,0.0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,-7.0,-7.0,8.0,0,0,0,0.0,0,2.0,0,0.0%,17.0,2023,241
Myles Garrett,CLE,0.0,0,0,,,,,,,,,,0,2,2,1.0,5,3.0,1,25.0%,17.0,2023,241
Shelby Harris,CLE,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,3.0,0,0.0%,17.0,2023,241
Alex Wright,CLE,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,1.0,0,0.0%,17.0,2023,241
Siaki Ika,CLE,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,0.0,2,100.0%,17.0,2023,241
Za'Darius Smith,CLE,0.0,0,0,,,,,,,,,,3,0,0,0.0,0,1.0,0,0.0%,17.0,2023,241
Dalvin Tomlinson,CLE,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,0.0,1,100.0%,17.0,2023,241
