0,1,week,year,game_id
Won Toss,Falcons,17.0,2023,243
Roof,outdoors,17.0,2023,243
Surface,grass,17.0,2023,243
Duration,3:15,17.0,2023,243
Attendance,61752,17.0,2023,243
Weather,"32 degrees, relative humidity 92%, wind 5 mph",17.0,2023,243
Vegas Line,Chicago Bears -2.5,17.0,2023,243
Over/Under,38.0 (over),17.0,2023,243
