Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Paris Johnson,T,76,100%,0,0%,5,20%,0,Cardinals,17.0,2023,247
Will Hernandez,G,76,100%,0,0%,5,20%,0,Cardinals,17.0,2023,247
Hjalte Froholdt,C,76,100%,0,0%,5,20%,0,Cardinals,17.0,2023,247
Kyler Murray,QB,75,99%,0,0%,0,0%,0,Cardinals,17.0,2023,247
Trey McBride,TE,67,88%,0,0%,5,20%,0,Cardinals,17.0,2023,247
Michael Wilson,WR,65,86%,0,0%,0,0%,0,Cardinals,17.0,2023,247
Greg Dortch,WR,62,82%,0,0%,8,32%,0,Cardinals,17.0,2023,247
D.J. Humphries,T,54,71%,0,0%,0,0%,0,Cardinals,17.0,2023,247
Rondale Moore,WR,50,66%,0,0%,0,0%,0,Cardinals,17.0,2023,247
James Conner,RB,50,66%,0,0%,0,0%,0,Cardinals,17.0,2023,247
Elijah Wilkinson,G,49,64%,0,0%,5,20%,0,Cardinals,17.0,2023,247
Elijah Higgins,TE,28,37%,0,0%,6,24%,0,Cardinals,17.0,2023,247
Trystan Colon,C,27,36%,0,0%,5,20%,0,Cardinals,17.0,2023,247
Kelvin Beachum,T,22,29%,0,0%,5,20%,0,Cardinals,17.0,2023,247
Travis Vokolek,TE,19,25%,0,0%,4,16%,0,Cardinals,17.0,2023,247
Zach Pascal,WR,17,22%,0,0%,15,60%,0,Cardinals,17.0,2023,247
Michael Carter,RB,13,17%,0,0%,0,0%,0,Cardinals,17.0,2023,247
Emari Demercado,RB,9,12%,0,0%,6,24%,0,Cardinals,17.0,2023,247
Clayton Tune,QB,1,1%,0,0%,0,0%,0,Cardinals,17.0,2023,247
Antonio Hamilton,CB,0,0%,49,100%,12,48%,0,Cardinals,17.0,2023,247
Krys Barnes,LB,0,0%,49,100%,5,20%,0,Cardinals,17.0,2023,247
Budda Baker,SS,0,0%,49,100%,5,20%,0,Cardinals,17.0,2023,247
Starling Thomas,CB,0,0%,49,100%,0,0%,0,Cardinals,17.0,2023,247
Jalen Thompson,FS,0,0%,49,100%,0,0%,0,Cardinals,17.0,2023,247
Owen Pappoe,LB,0,0%,37,76%,0,0%,0,Cardinals,17.0,2023,247
BJ Ojulari,LB,0,0%,32,65%,5,20%,0,Cardinals,17.0,2023,247
Zaven Collins,LB,0,0%,31,63%,0,0%,0,Cardinals,17.0,2023,247
Dante Stills,DE,0,0%,30,61%,6,24%,0,Cardinals,17.0,2023,247
Dennis Gardeck,LB,0,0%,27,55%,7,28%,0,Cardinals,17.0,2023,247
Kevin Strong,NT,0,0%,25,51%,0,0%,0,Cardinals,17.0,2023,247
Roy Lopez,DT,0,0%,24,49%,1,4%,0,Cardinals,17.0,2023,247
Phil Hoskins,DT,0,0%,19,39%,0,0%,0,Cardinals,17.0,2023,247
Victor Dimukeje,LB,0,0%,18,37%,20,80%,0,Cardinals,17.0,2023,247
Andre Chachere,SS,0,0%,17,35%,14,56%,0,Cardinals,17.0,2023,247
Garrett Williams,CB,0,0%,12,24%,0,0%,0,Cardinals,17.0,2023,247
Naquan Jones,DT,0,0%,10,20%,5,20%,0,Cardinals,17.0,2023,247
Tyreke Smith,LB,0,0%,8,16%,0,0%,0,Cardinals,17.0,2023,247
Joey Blount,FS,0,0%,4,8%,15,60%,0,Cardinals,17.0,2023,247
Zeke Turner,LB,0,0%,0,0%,20,80%,0,Cardinals,17.0,2023,247
Jesse Luketa,LB,0,0%,0,0%,20,80%,0,Cardinals,17.0,2023,247
Bobby Price,FS,0,0%,0,0%,15,60%,0,Cardinals,17.0,2023,247
Dan Chisena,WR,0,0%,0,0%,13,52%,0,Cardinals,17.0,2023,247
Matt Prater,K,0,0%,0,0%,12,48%,0,Cardinals,17.0,2023,247
Kei'Trel Clark,CB,0,0%,0,0%,9,36%,0,Cardinals,17.0,2023,247
Keith Ismael,G,0,0%,0,0%,5,20%,0,Cardinals,17.0,2023,247
Aaron Brewer,LS,0,0%,0,0%,5,20%,0,Cardinals,17.0,2023,247
Blake Gillikin,P,0,0%,0,0%,5,20%,0,Cardinals,17.0,2023,247
Tyreek Maddox-Williams,LB,0,0%,0,0%,2,8%,0,Cardinals,17.0,2023,247
