Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Jawaan Taylor,T,54,100%,0,0%,7,26%,1,Chiefs,17.0,2023,254
Creed Humphrey,C,54,100%,0,0%,7,26%,1,Chiefs,17.0,2023,254
Trey Smith,G,54,100%,0,0%,7,26%,1,Chiefs,17.0,2023,254
Wanya Morris,T,54,100%,0,0%,7,26%,1,Chiefs,17.0,2023,254
Patrick Mahomes,QB,54,100%,0,0%,0,0%,1,Chiefs,17.0,2023,254
Joe Thuney,G,54,100%,0,0%,0,0%,1,Chiefs,17.0,2023,254
Isiah Pacheco,RB,50,93%,0,0%,0,0%,1,Chiefs,17.0,2023,254
Travis Kelce,TE,44,81%,0,0%,0,0%,1,Chiefs,17.0,2023,254
Rashee Rice,WR,42,78%,0,0%,0,0%,1,Chiefs,17.0,2023,254
Marquez Valdes-Scantling,WR,38,70%,0,0%,0,0%,1,Chiefs,17.0,2023,254
Noah Gray,TE,32,59%,0,0%,16,59%,1,Chiefs,17.0,2023,254
Justin Watson,WR,24,44%,0,0%,4,15%,1,Chiefs,17.0,2023,254
Richie James,WR,12,22%,0,0%,8,30%,1,Chiefs,17.0,2023,254
Blake Bell,TE,11,20%,0,0%,4,15%,1,Chiefs,17.0,2023,254
Justyn Ross,WR,7,13%,0,0%,4,15%,1,Chiefs,17.0,2023,254
Mecole Hardman,WR,5,9%,0,0%,0,0%,1,Chiefs,17.0,2023,254
La'Mical Perine,RB,4,7%,0,0%,13,48%,1,Chiefs,17.0,2023,254
Nick Allegretti,G,1,2%,0,0%,7,26%,1,Chiefs,17.0,2023,254
Justin Reid,SS,0,0%,74,100%,3,11%,1,Chiefs,17.0,2023,254
L'Jarius Sneed,CB,0,0%,74,100%,0,0%,1,Chiefs,17.0,2023,254
Mike Edwards,FS,0,0%,74,100%,0,0%,1,Chiefs,17.0,2023,254
Trent McDuffie,CB,0,0%,71,96%,0,0%,1,Chiefs,17.0,2023,254
Nick Bolton,LB,0,0%,65,88%,2,7%,1,Chiefs,17.0,2023,254
Michael Danna,DE,0,0%,56,76%,3,11%,1,Chiefs,17.0,2023,254
Chris Jones,DT,0,0%,55,74%,0,0%,1,Chiefs,17.0,2023,254
George Karlaftis III,DE,0,0%,51,69%,3,11%,1,Chiefs,17.0,2023,254
Charles Omenihu,DE,0,0%,48,65%,0,0%,1,Chiefs,17.0,2023,254
Willie Gay Jr.,LB,0,0%,36,49%,0,0%,1,Chiefs,17.0,2023,254
Chamarri Conner,FS,0,0%,30,41%,20,74%,1,Chiefs,17.0,2023,254
Derrick Nnadi,DT,0,0%,30,41%,3,11%,1,Chiefs,17.0,2023,254
Jaylen Watson,CB,0,0%,28,38%,12,44%,1,Chiefs,17.0,2023,254
Drue Tranquill,LB,0,0%,28,38%,9,33%,1,Chiefs,17.0,2023,254
Tershawn Wharton,DT,0,0%,26,35%,3,11%,1,Chiefs,17.0,2023,254
Leo Chenal,LB,0,0%,22,30%,20,74%,1,Chiefs,17.0,2023,254
Joshua Williams,CB,0,0%,20,27%,20,74%,1,Chiefs,17.0,2023,254
Mike Pennel,NT,0,0%,20,27%,0,0%,1,Chiefs,17.0,2023,254
Felix Anudike-Uzomah,DE,0,0%,4,5%,0,0%,1,Chiefs,17.0,2023,254
Deon Bush,SS,0,0%,2,3%,20,74%,1,Chiefs,17.0,2023,254
Jack Cochrane,LB,0,0%,0,0%,20,74%,1,Chiefs,17.0,2023,254
Cam Jones,LB,0,0%,0,0%,17,63%,1,Chiefs,17.0,2023,254
Harrison Butker,K,0,0%,0,0%,15,56%,1,Chiefs,17.0,2023,254
Ekow Boye-Doe,CB,0,0%,0,0%,13,48%,1,Chiefs,17.0,2023,254
Tommy Townsend,P,0,0%,0,0%,8,30%,1,Chiefs,17.0,2023,254
James Winchester,LS,0,0%,0,0%,8,30%,1,Chiefs,17.0,2023,254
Lucas Niang,T,0,0%,0,0%,7,26%,1,Chiefs,17.0,2023,254
Mike Caliendo,G,0,0%,0,0%,7,26%,1,Chiefs,17.0,2023,254
