#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DET 25,11,4:14,52,Field Goal,0,Lions,17.0,2023,242
2,1,7:59,DET 43,5,3:31,10,Punt,0,Lions,17.0,2023,242
3,1,3:26,DET 25,3,2:19,5,Punt,0,Lions,17.0,2023,242
4,2,14:49,DET 42,2,0:45,20,Interception,0,Lions,17.0,2023,242
5,2,10:38,DET 20,11,4:59,76,Downs,0,Lions,17.0,2023,242
6,2,1:40,DET 40,3,1:03,5,Punt,0,Lions,17.0,2023,242
7,3,12:00,DET 26,13,7:26,74,Touchdown,0,Lions,17.0,2023,242
8,3,0:23,DET 25,7,3:05,63,Field Goal,0,Lions,17.0,2023,242
9,4,7:20,DET 25,3,1:28,5,Punt,0,Lions,17.0,2023,242
10,4,2:33,DET 11,2,0:28,15,Interception,0,Lions,17.0,2023,242
11,4,1:41,DET 25,9,1:18,75,Touchdown,0,Lions,17.0,2023,242
