Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Jordan Love,GNB,2,2,1,2,17.0,2023,256
Sean Clifford,GNB,2,-2,0,-1,17.0,2023,256
Aaron Jones,GNB,20,120,0,25,17.0,2023,256
Patrick Taylor,GNB,8,30,0,10,17.0,2023,256
AJ Dillon,GNB,7,27,0,11,17.0,2023,256
Bo Melton,GNB,0,0,0,0,17.0,2023,256
Jayden Reed,GNB,0,0,0,0,17.0,2023,256
Tucker Kraft,GNB,0,0,0,0,17.0,2023,256
Romeo Doubs,GNB,0,0,0,0,17.0,2023,256
Malik Heath,GNB,0,0,0,0,17.0,2023,256
Ben Sims,GNB,0,0,0,0,17.0,2023,256
Samori Toure,GNB,0,0,0,0,17.0,2023,256
Nick Mullens,MIN,1,6,0,6,17.0,2023,256
Jaren Hall,MIN,2,4,0,5,17.0,2023,256
Ty Chandler,MIN,10,40,0,9,17.0,2023,256
Alexander Mattison,MIN,3,17,0,9,17.0,2023,256
Justin Jefferson,MIN,0,0,0,0,17.0,2023,256
Johnny Mundt,MIN,0,0,0,0,17.0,2023,256
Jordan Addison,MIN,0,0,0,0,17.0,2023,256
Josh Oliver,MIN,0,0,0,0,17.0,2023,256
Brandon Powell,MIN,0,0,0,0,17.0,2023,256
