#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CLE 25,7,3:50,75,Touchdown,1,Browns,17.0,2023,241
2,1,8:06,CLE 25,7,3:23,75,Touchdown,1,Browns,17.0,2023,241
3,1,4:37,NYJ 12,4,1:14,6,Downs,1,Browns,17.0,2023,241
4,2,15:00,CLE 20,3,1:42,35,Fumble,1,Browns,17.0,2023,241
5,2,11:47,CLE 21,10,5:32,79,Touchdown,1,Browns,17.0,2023,241
6,2,4:39,CLE 18,5,2:37,32,Interception,1,Browns,17.0,2023,241
7,2,2:02,CLE 25,3,0:37,75,Touchdown,1,Browns,17.0,2023,241
9,3,2:07,CLE 10,5,2:03,8,Punt,1,Browns,17.0,2023,241
10,4,13:29,CLE 10,3,1:34,25,Fumble,1,Browns,17.0,2023,241
11,4,8:50,CLE 25,3,1:37,6,Punt,1,Browns,17.0,2023,241
12,4,5:21,NYJ 32,6,2:27,18,Field Goal,1,Browns,17.0,2023,241
