#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:51,DEN 20,6,2:30,14,Punt,1,Broncos,17.0,2023,255
2,1,9:44,DEN 34,11,5:49,53,Field Goal,1,Broncos,17.0,2023,255
3,1,2:14,DEN 10,8,3:59,6,Punt,1,Broncos,17.0,2023,255
4,2,9:43,DEN 25,6,3:06,75,Touchdown,1,Broncos,17.0,2023,255
5,2,2:51,LAC 42,6,0:58,17,Field Goal,1,Broncos,17.0,2023,255
6,2,0:24,DEN 15,4,0:24,55,Missed FG,1,Broncos,17.0,2023,255
7,3,15:00,DEN 25,6,4:13,20,Punt,1,Broncos,17.0,2023,255
8,3,6:20,DEN 25,8,4:36,21,Punt,1,Broncos,17.0,2023,255
9,4,14:53,LAC 38,7,3:34,36,Field Goal,1,Broncos,17.0,2023,255
10,4,6:19,DEN 40,7,3:20,11,Punt,1,Broncos,17.0,2023,255
11,4,1:17,DEN 48,2,1:17,-2,End of Game,1,Broncos,17.0,2023,255
