Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Matthew Stafford,LAR,24,34,317,1,2,4,31,80,85.0,17.0,2023,251
Kyren Williams,LAR,0,0,0,0,0,0,0,0,,17.0,2023,251
Puka Nacua,LAR,0,0,0,0,0,0,0,0,,17.0,2023,251
Demarcus Robinson,LAR,0,0,0,0,0,0,0,0,,17.0,2023,251
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,17.0,2023,251
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,17.0,2023,251
Ronnie Rivers,LAR,0,0,0,0,0,0,0,0,,17.0,2023,251
Tyrod Taylor,NYG,27,41,319,1,1,6,35,80,87.3,17.0,2023,251
Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,17.0,2023,251
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,17.0,2023,251
Eric Gray,NYG,0,0,0,0,0,0,0,0,,17.0,2023,251
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,17.0,2023,251
Darren Waller,NYG,0,0,0,0,0,0,0,0,,17.0,2023,251
Daniel Bellinger,NYG,0,0,0,0,0,0,0,0,,17.0,2023,251
Jalin Hyatt,NYG,0,0,0,0,0,0,0,0,,17.0,2023,251
Isaiah Hodgins,NYG,0,0,0,0,0,0,0,0,,17.0,2023,251
Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,17.0,2023,251
