#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,GNB 20,3,0:59,3,Punt,0,Packers,17.0,2023,256
2,1,12:36,GNB 20,12,5:53,64,Field Goal,0,Packers,17.0,2023,256
3,1,5:58,MIN 33,2,0:48,33,Touchdown,0,Packers,17.0,2023,256
4,1,2:28,GNB 26,7,4:09,50,Downs,0,Packers,17.0,2023,256
5,2,9:25,GNB 25,10,5:26,75,Touchdown,0,Packers,17.0,2023,256
6,2,1:47,GNB 12,4,1:08,9,Punt,0,Packers,17.0,2023,256
7,2,0:26,MIN 37,3,0:18,37,Touchdown,0,Packers,17.0,2023,256
8,3,8:49,GNB 10,13,8:00,90,Touchdown,0,Packers,17.0,2023,256
9,4,14:06,GNB 25,13,7:55,57,Field Goal,0,Packers,17.0,2023,256
10,4,2:56,GNB 10,8,2:56,58,End of Game,0,Packers,17.0,2023,256
