Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Bryce Young,CAR,1,2,0,2,17.0,2023,245
Chuba Hubbard,CAR,11,45,0,7,17.0,2023,245
Miles Sanders,CAR,2,10,0,7,17.0,2023,245
Adam Thielen,CAR,0,0,0,0,17.0,2023,245
DJ Chark,CAR,0,0,0,0,17.0,2023,245
Ihmir Smith-Marsette,CAR,1,0,0,0,17.0,2023,245
Tommy Tremble,CAR,0,0,0,0,17.0,2023,245
Jonathan Mingo,CAR,0,0,0,0,17.0,2023,245
Ian Thomas,CAR,0,0,0,0,17.0,2023,245
Stephen Sullivan,CAR,0,0,0,0,17.0,2023,245
C.J. Beathard,JAX,3,24,0,19,17.0,2023,245
Travis Etienne,JAX,16,102,2,62,17.0,2023,245
Tank Bigsby,JAX,10,32,0,12,17.0,2023,245
Evan Engram,JAX,0,0,0,0,17.0,2023,245
Jamal Agnew,JAX,0,0,0,0,17.0,2023,245
Calvin Ridley,JAX,0,0,0,0,17.0,2023,245
Luke Farrell,JAX,0,0,0,0,17.0,2023,245
Parker Washington,JAX,0,0,0,0,17.0,2023,245
Brenton Strange,JAX,0,0,0,0,17.0,2023,245
Tim Jones,JAX,0,0,0,0,17.0,2023,245
D'Ernest Johnson,JAX,3,0,0,1,17.0,2023,245
Matt Barkley,JAX,3,-3,0,-1,17.0,2023,245
