Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Bailey Zappe,NWE,5,37,1,18,17.0,2023,244
Ezekiel Elliott,NWE,14,39,1,9,17.0,2023,244
Kevin Harris,NWE,2,15,0,15,17.0,2023,244
Demario Douglas,NWE,3,12,0,6,17.0,2023,244
Jalen Reagor,NWE,0,0,0,0,17.0,2023,244
Mike Gesicki,NWE,0,0,0,0,17.0,2023,244
Tyquan Thornton,NWE,0,0,0,0,17.0,2023,244
DeVante Parker,NWE,0,0,0,0,17.0,2023,244
Pharaoh Brown,NWE,0,0,0,0,17.0,2023,244
Josh Allen,BUF,11,44,2,19,17.0,2023,244
James Cook,BUF,16,48,0,8,17.0,2023,244
Ty Johnson,BUF,5,22,0,7,17.0,2023,244
Khalil Shakir,BUF,1,10,0,10,17.0,2023,244
Stefon Diggs,BUF,1,5,0,5,17.0,2023,244
Dalton Kincaid,BUF,0,0,0,0,17.0,2023,244
Gabriel Davis,BUF,0,0,0,0,17.0,2023,244
Latavius Murray,BUF,1,0,0,0,17.0,2023,244
Trent Sherfield,BUF,0,0,0,0,17.0,2023,244
Kyle Allen,BUF,2,-2,0,0,17.0,2023,244
