Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Greg Dortch,ARI,7,7,82,0,5.0,45,6.4,37,5.3,6.4,0,,0,0.0,0,115.5,17.0,2023,247
Trey McBride,ARI,7,6,48,0,2.0,12,2.0,36,6.0,1.1,0,,0,0.0,0,95.2,17.0,2023,247
Michael Wilson,ARI,6,4,35,1,3.0,23,5.8,12,3.0,8.5,0,,0,0.0,1,81.9,17.0,2023,247
Rondale Moore,ARI,4,3,26,0,2.0,13,4.3,13,4.3,2.5,0,,0,0.0,0,91.7,17.0,2023,247
Elijah Higgins,ARI,2,2,21,0,2.0,16,8.0,5,2.5,8.0,0,,0,0.0,0,110.4,17.0,2023,247
Michael Carter,ARI,1,1,6,1,1.0,0,0.0,6,6.0,0.0,1,1.0,0,0.0,0,131.2,17.0,2023,247
James Conner,ARI,1,1,5,1,1.0,5,5.0,0,0.0,5.0,0,,0,0.0,0,127.1,17.0,2023,247
Emari Demercado,ARI,3,1,9,0,,3,3.0,6,6.0,2.7,0,,1,33.3,0,42.4,17.0,2023,247
Dallas Goedert,PHI,6,5,47,1,3.0,23,4.6,24,4.8,7.3,0,,0,0.0,0,138.9,17.0,2023,247
A.J. Brown,PHI,5,4,53,0,4.0,34,8.5,19,4.8,10.8,0,,0,0.0,0,110.8,17.0,2023,247
Kenneth Gainwell,PHI,4,4,15,0,1.0,3,0.8,12,3.0,0.8,0,,0,0.0,0,82.3,17.0,2023,247
DeVonta Smith,PHI,5,3,30,0,1.0,22,7.3,8,2.7,19.0,0,,1,20.0,0,77.1,17.0,2023,247
Julio Jones,PHI,2,2,34,2,2.0,28,14.0,6,3.0,14.0,0,,0,0.0,0,158.3,17.0,2023,247
D'Andre Swift,PHI,1,1,5,0,0.0,1,1.0,4,4.0,1.0,0,,0,0.0,0,87.5,17.0,2023,247
