Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Bailey Zappe,NWE,0,0,0,0,0,17.0,2023,244
Ezekiel Elliott,NWE,2,1,6,0,6,17.0,2023,244
Kevin Harris,NWE,2,2,54,0,48,17.0,2023,244
Demario Douglas,NWE,5,3,31,0,17,17.0,2023,244
Jalen Reagor,NWE,3,1,39,0,39,17.0,2023,244
Mike Gesicki,NWE,6,4,35,0,14,17.0,2023,244
Tyquan Thornton,NWE,3,3,24,0,14,17.0,2023,244
DeVante Parker,NWE,2,1,15,0,15,17.0,2023,244
Pharaoh Brown,NWE,1,1,5,0,5,17.0,2023,244
Josh Allen,BUF,0,0,0,0,0,17.0,2023,244
James Cook,BUF,3,1,-4,0,-4,17.0,2023,244
Ty Johnson,BUF,0,0,0,0,0,17.0,2023,244
Khalil Shakir,BUF,4,4,39,0,18,17.0,2023,244
Stefon Diggs,BUF,7,4,26,0,9,17.0,2023,244
Dalton Kincaid,BUF,7,4,87,0,51,17.0,2023,244
Gabriel Davis,BUF,3,2,21,0,15,17.0,2023,244
Latavius Murray,BUF,1,0,0,0,0,17.0,2023,244
Trent Sherfield,BUF,3,0,0,0,0,17.0,2023,244
Kyle Allen,BUF,0,0,0,0,0,17.0,2023,244
