Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Trevor Siemian,NYJ,0,0,0,0,0,17.0,2023,241
Breece Hall,NYJ,9,9,42,1,21,17.0,2023,241
Xavier Gipson,NYJ,7,4,33,0,15,17.0,2023,241
Israel Abanikanda,NYJ,7,4,27,0,10,17.0,2023,241
Tyler Conklin,NYJ,5,5,45,0,20,17.0,2023,241
Kenny Yeboah,NYJ,3,2,28,0,20,17.0,2023,241
Jason Brownlee,NYJ,2,2,28,0,24,17.0,2023,241
Nick Bawden,NYJ,1,1,8,0,8,17.0,2023,241
Garrett Wilson,NYJ,10,5,50,0,22,17.0,2023,241
Joe Flacco,CLE,0,0,0,0,0,17.0,2023,241
Jerome Ford,CLE,3,2,57,2,50,17.0,2023,241
Kareem Hunt,CLE,1,0,0,0,0,17.0,2023,241
Pierre Strong,CLE,0,0,0,0,0,17.0,2023,241
David Njoku,CLE,8,6,134,0,43,17.0,2023,241
Elijah Moore,CLE,6,5,61,1,24,17.0,2023,241
Jordan Akins,CLE,1,1,28,0,28,17.0,2023,241
Harrison Bryant,CLE,3,2,14,0,9,17.0,2023,241
Cedric Tillman,CLE,4,1,8,0,8,17.0,2023,241
David Bell,CLE,3,2,7,0,6,17.0,2023,241
