Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Panthers,-26.0,-24.8,-21.96,-2.32,-4.92,-6.77,-5.62,-0.95,0.0,4.36,-1.6,4.27,4.04,-1.05,-1.3,17.0,2023,245
Jaguars,26.0,6.77,5.62,0.95,0.0,24.8,21.96,2.32,4.92,-4.36,-4.27,1.6,1.05,-4.04,1.3,17.0,2023,245
