Quarter,Time,Tm,Detail,DET,DAL,week,year,game_id
1.0,10:46,Lions,Michael Badgley 41 yard field goal,3,0,17.0,2023,242
,3:26,Cowboys,CeeDee Lamb 92 yard pass from Dak Prescott (Brandon Aubrey kick),3,7,17.0,2023,242
3.0,4:34,Lions,David Montgomery 3 yard rush (Michael Badgley kick),10,7,17.0,2023,242
,0:23,Cowboys,Brandon Aubrey 51 yard field goal,10,10,17.0,2023,242
4.0,12:18,Lions,Michael Badgley 30 yard field goal,13,10,17.0,2023,242
,7:20,Cowboys,Brandin Cooks 8 yard pass from Dak Prescott (Brandon Aubrey kick),13,17,17.0,2023,242
,1:41,Cowboys,Brandon Aubrey 43 yard field goal,13,20,17.0,2023,242
,0:23,Lions,Amon-Ra St. Brown 11 yard pass from Jared Goff (pass failed),19,20,17.0,2023,242
