Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Tristan Wirfs,T,56,100%,0,0%,1,4%,1,Buccaneers,17.0,2023,250
Aaron Stinnie,G,56,100%,0,0%,1,4%,1,Buccaneers,17.0,2023,250
Cody Mauch,G,56,100%,0,0%,1,4%,1,Buccaneers,17.0,2023,250
Luke Goedeke,G,56,100%,0,0%,1,4%,1,Buccaneers,17.0,2023,250
Baker Mayfield,QB,56,100%,0,0%,0,0%,1,Buccaneers,17.0,2023,250
Robert Hainsey,C,56,100%,0,0%,0,0%,1,Buccaneers,17.0,2023,250
Cade Otton,TE,53,95%,0,0%,1,4%,1,Buccaneers,17.0,2023,250
Chris Godwin,WR,48,86%,0,0%,0,0%,1,Buccaneers,17.0,2023,250
Mike Evans,WR,46,82%,0,0%,0,0%,1,Buccaneers,17.0,2023,250
Trey Palmer,WR,41,73%,0,0%,1,4%,1,Buccaneers,17.0,2023,250
Rachaad White,RB,41,73%,0,0%,0,0%,1,Buccaneers,17.0,2023,250
David Moore,WR,16,29%,0,0%,10,39%,1,Buccaneers,17.0,2023,250
Chase Edmonds,RB,15,27%,0,0%,12,46%,1,Buccaneers,17.0,2023,250
Deven Thompkins,WR,7,13%,0,0%,13,50%,1,Buccaneers,17.0,2023,250
Payne Durham,TE,6,11%,0,0%,11,42%,1,Buccaneers,17.0,2023,250
David Wells,TE,4,7%,0,0%,0,0%,1,Buccaneers,17.0,2023,250
Justin Skule,T,3,5%,0,0%,1,4%,1,Buccaneers,17.0,2023,250
Zyon McCollum,CB,0,0%,70,100%,14,54%,1,Buccaneers,17.0,2023,250
Lavonte David,LB,0,0%,70,100%,1,4%,1,Buccaneers,17.0,2023,250
Jamel Dean,CB,0,0%,70,100%,1,4%,1,Buccaneers,17.0,2023,250
Antoine Winfield Jr.,FS,0,0%,70,100%,0,0%,1,Buccaneers,17.0,2023,250
Devin White,LB,0,0%,51,73%,1,4%,1,Buccaneers,17.0,2023,250
Vita Vea,NT,0,0%,48,69%,1,4%,1,Buccaneers,17.0,2023,250
YaYa Diaby,LB,0,0%,46,66%,6,23%,1,Buccaneers,17.0,2023,250
Logan Hall,DE,0,0%,44,63%,5,19%,1,Buccaneers,17.0,2023,250
Calijah Kancey,DE,0,0%,43,61%,1,4%,1,Buccaneers,17.0,2023,250
Christian Izien,SS,0,0%,39,56%,12,46%,1,Buccaneers,17.0,2023,250
Joe Tryon-Shoyinka,LB,0,0%,34,49%,1,4%,1,Buccaneers,17.0,2023,250
Anthony Nelson,LB,0,0%,32,46%,22,85%,1,Buccaneers,17.0,2023,250
Ryan Neal,SS,0,0%,26,37%,8,31%,1,Buccaneers,17.0,2023,250
Dee Delaney,CB,0,0%,25,36%,6,23%,1,Buccaneers,17.0,2023,250
Greg Gaines,NT,0,0%,24,34%,0,0%,1,Buccaneers,17.0,2023,250
Cam Gill,LB,0,0%,22,31%,23,89%,1,Buccaneers,17.0,2023,250
K.J. Britt,LB,0,0%,20,29%,12,46%,1,Buccaneers,17.0,2023,250
Kaevon Merriweather,FS,0,0%,14,20%,19,73%,1,Buccaneers,17.0,2023,250
William Gholston,DE,0,0%,13,19%,5,19%,1,Buccaneers,17.0,2023,250
Markees Watts,LB,0,0%,5,7%,12,46%,1,Buccaneers,17.0,2023,250
Pat O'Connor,DE,0,0%,4,6%,17,66%,1,Buccaneers,17.0,2023,250
Josh Hayes,CB,0,0%,0,0%,24,93%,1,Buccaneers,17.0,2023,250
SirVocea Dennis,LB,0,0%,0,0%,18,69%,1,Buccaneers,17.0,2023,250
Jake Camarda,P,0,0%,0,0%,9,35%,1,Buccaneers,17.0,2023,250
Derrek Pitts,CB,0,0%,0,0%,6,23%,1,Buccaneers,17.0,2023,250
Zach Triner,LS,0,0%,0,0%,6,23%,1,Buccaneers,17.0,2023,250
Chase McLaughlin,K,0,0%,0,0%,1,4%,1,Buccaneers,17.0,2023,250
Matt Feiler,G,0,0%,0,0%,1,4%,1,Buccaneers,17.0,2023,250
