Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Dillon Radunz,T,55,100%,0,0%,1,4%,0,Titans,17.0,2023,248
Peter Skoronski,T,55,100%,0,0%,1,4%,0,Titans,17.0,2023,248
Aaron Brewer,G,55,100%,0,0%,0,0%,0,Titans,17.0,2023,248
DeAndre Hopkins,WR,47,85%,0,0%,0,0%,0,Titans,17.0,2023,248
Treylon Burks,WR,45,82%,0,0%,0,0%,0,Titans,17.0,2023,248
Andrew Rupcich,T,43,78%,0,0%,1,4%,0,Titans,17.0,2023,248
Chris Moore,WR,42,76%,0,0%,7,29%,0,Titans,17.0,2023,248
Ryan Tannehill,QB,42,76%,0,0%,0,0%,0,Titans,17.0,2023,248
Chigoziem Okonkwo,TE,41,75%,0,0%,5,21%,0,Titans,17.0,2023,248
Tyjae Spears,RB,34,62%,0,0%,0,0%,0,Titans,17.0,2023,248
Jaelyn Duncan,T,30,55%,0,0%,1,4%,0,Titans,17.0,2023,248
Andre Dillard,T,25,45%,0,0%,1,4%,0,Titans,17.0,2023,248
Derrick Henry,RB,23,42%,0,0%,0,0%,0,Titans,17.0,2023,248
John Ojukwu,T,19,35%,0,0%,1,4%,0,Titans,17.0,2023,248
Will Levis,QB,13,24%,0,0%,0,0%,0,Titans,17.0,2023,248
Kevin Rader,TE,12,22%,0,0%,5,21%,0,Titans,17.0,2023,248
Daniel Brunskill,C,12,22%,0,0%,0,0%,0,Titans,17.0,2023,248
Mason Kinsey,WR,5,9%,0,0%,4,17%,0,Titans,17.0,2023,248
Jonathan Ward,RB,3,5%,0,0%,9,38%,0,Titans,17.0,2023,248
Colton Dowell,WR,2,4%,0,0%,10,42%,0,Titans,17.0,2023,248
Corey Levin,C,2,4%,0,0%,8,33%,0,Titans,17.0,2023,248
Azeez Al-Shaair,LB,0,0%,61,100%,6,25%,0,Titans,17.0,2023,248
Elijah Molden,CB,0,0%,61,100%,1,4%,0,Titans,17.0,2023,248
K'Von Wallace,FS,0,0%,61,100%,1,4%,0,Titans,17.0,2023,248
Sean Murphy-Bunting,CB,0,0%,61,100%,0,0%,0,Titans,17.0,2023,248
Roger McCreary,CB,0,0%,54,89%,0,0%,0,Titans,17.0,2023,248
Harold Landry,LB,0,0%,47,77%,0,0%,0,Titans,17.0,2023,248
Denico Autry,DE,0,0%,41,67%,6,25%,0,Titans,17.0,2023,248
Eric Garror,CB,0,0%,41,67%,0,0%,0,Titans,17.0,2023,248
Otis Reese,LB,0,0%,34,56%,15,63%,0,Titans,17.0,2023,248
Keondre Coburn,NT,0,0%,34,56%,0,0%,0,Titans,17.0,2023,248
Arden Key,LB,0,0%,30,49%,6,25%,0,Titans,17.0,2023,248
Jaleel Johnson,DT,0,0%,28,46%,6,25%,0,Titans,17.0,2023,248
Marlon Davidson,DT,0,0%,25,41%,0,0%,0,Titans,17.0,2023,248
TK McLendon,DE,0,0%,22,36%,6,25%,0,Titans,17.0,2023,248
Ross Blacklock,DT,0,0%,21,34%,0,0%,0,Titans,17.0,2023,248
Garret Wallow,LB,0,0%,17,28%,17,71%,0,Titans,17.0,2023,248
Rashad Weaver,LB,0,0%,16,26%,12,50%,0,Titans,17.0,2023,248
Terrell Edmunds,FS,0,0%,10,16%,18,75%,0,Titans,17.0,2023,248
Mike Brown,FS,0,0%,5,8%,17,71%,0,Titans,17.0,2023,248
Caleb Murphy,LB,0,0%,2,3%,19,79%,0,Titans,17.0,2023,248
Anthony Kendall,CB,0,0%,0,0%,23,96%,0,Titans,17.0,2023,248
JoJo Domann,LB,0,0%,0,0%,17,71%,0,Titans,17.0,2023,248
Kendall Sheffield,CB,0,0%,0,0%,14,58%,0,Titans,17.0,2023,248
Tae Crowder,LB,0,0%,0,0%,12,50%,0,Titans,17.0,2023,248
Ty Zentner,P,0,0%,0,0%,7,29%,0,Titans,17.0,2023,248
Morgan Cox,LS,0,0%,0,0%,6,25%,0,Titans,17.0,2023,248
Nick Folk,K,0,0%,0,0%,1,4%,0,Titans,17.0,2023,248
