Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Jordan Love,GNB,3,39,0,37,12.0,2023,165
AJ Dillon,GNB,14,43,0,17,12.0,2023,165
Jayden Reed,GNB,2,16,0,15,12.0,2023,165
Patrick Taylor,GNB,3,11,0,5,12.0,2023,165
Christian Watson,GNB,0,0,0,0,12.0,2023,165
Malik Heath,GNB,0,0,0,0,12.0,2023,165
Romeo Doubs,GNB,0,0,0,0,12.0,2023,165
Tucker Kraft,GNB,0,0,0,0,12.0,2023,165
Ben Sims,GNB,0,0,0,0,12.0,2023,165
Jared Goff,DET,3,9,0,4,12.0,2023,165
David Montgomery,DET,15,71,1,15,12.0,2023,165
Jahmyr Gibbs,DET,11,54,0,23,12.0,2023,165
Kalif Raymond,DET,1,6,0,6,12.0,2023,165
Amon-Ra St. Brown,DET,0,0,0,0,12.0,2023,165
Jameson Williams,DET,0,0,0,0,12.0,2023,165
Sam LaPorta,DET,0,0,0,0,12.0,2023,165
Josh Reynolds,DET,0,0,0,0,12.0,2023,165
Brock Wright,DET,0,0,0,0,12.0,2023,165
Malcolm Rodriguez,DET,0,0,0,0,12.0,2023,165
Jalen Reeves-Maybin,DET,1,0,0,0,12.0,2023,165
