Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Brock Purdy,SFO,0,0,12.0,2023,167
Deebo Samuel,SFO,0,0,12.0,2023,167
Christian McCaffrey,SFO,0,0,12.0,2023,167
Elijah Mitchell,SFO,0,0,12.0,2023,167
Brandon Aiyuk,SFO,0,0,12.0,2023,167
Ray-Ray McCloud,SFO,1,0,12.0,2023,167
George Kittle,SFO,0,0,12.0,2023,167
Charlie Woerner,SFO,0,0,12.0,2023,167
Jauan Jennings,SFO,0,0,12.0,2023,167
Kyle Juszczyk,SFO,0,0,12.0,2023,167
Geno Smith,SEA,0,0,12.0,2023,167
Zach Charbonnet,SEA,0,0,12.0,2023,167
DeeJay Dallas,SEA,1,1,12.0,2023,167
D'Wayne Eskridge,SEA,0,0,12.0,2023,167
Jaxon Smith-Njigba,SEA,0,0,12.0,2023,167
D.K. Metcalf,SEA,0,0,12.0,2023,167
Tyler Lockett,SEA,0,0,12.0,2023,167
Noah Fant,SEA,0,0,12.0,2023,167
Will Dissly,SEA,0,0,12.0,2023,167
Colby Parkinson,SEA,0,0,12.0,2023,167
Jake Bobo,SEA,0,0,12.0,2023,167
