Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Deebo Samuel,SFO,9,7,79,0,4.0,36,5.1,43,6.1,8.1,1,7.0,0,0.0,0,103.2,12.0,2023,167
Christian McCaffrey,SFO,6,5,25,0,1.0,16,3.2,9,1.8,4.0,0,,0,0.0,1,44.4,12.0,2023,167
George Kittle,SFO,5,3,19,0,1.0,8,2.7,11,3.7,11.0,0,,0,0.0,0,67.9,12.0,2023,167
Brandon Aiyuk,SFO,4,2,50,1,2.0,38,19.0,12,6.0,17.0,0,,0,0.0,0,135.4,12.0,2023,167
Charlie Woerner,SFO,1,1,9,0,,2,2.0,7,7.0,2.0,0,,0,0.0,0,104.2,12.0,2023,167
Elijah Mitchell,SFO,1,1,-3,0,0.0,-6,-6.0,3,3.0,-6.0,0,,0,0.0,0,79.2,12.0,2023,167
Jauan Jennings,SFO,2,1,7,0,1.0,4,4.0,3,3.0,19.0,0,,0,0.0,0,58.3,12.0,2023,167
Ray-Ray McCloud,SFO,1,1,23,0,1.0,11,11.0,12,12.0,11.0,0,,0,0.0,0,118.7,12.0,2023,167
Kyle Juszczyk,SFO,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6,12.0,2023,167
Zach Charbonnet,SEA,4,4,11,0,0.0,-10,-2.5,21,5.3,-2.5,0,,0,0.0,0,79.2,12.0,2023,167
Tyler Lockett,SEA,5,3,30,0,1.0,28,9.3,2,0.7,11.6,0,,0,0.0,1,37.5,12.0,2023,167
D.K. Metcalf,SEA,9,3,32,0,1.0,18,6.0,14,4.7,17.9,0,,1,11.1,0,44.7,12.0,2023,167
Noah Fant,SEA,2,2,25,0,2.0,22,11.0,3,1.5,11.0,0,,0,0.0,0,118.7,12.0,2023,167
Jaxon Smith-Njigba,SEA,3,2,41,0,1.0,28,14.0,13,6.5,11.7,0,,0,0.0,0,109.7,12.0,2023,167
Will Dissly,SEA,1,1,21,0,1.0,7,7.0,14,14.0,7.0,0,,0,0.0,0,118.7,12.0,2023,167
Colby Parkinson,SEA,1,1,9,0,,9,9.0,0,0.0,9.0,0,,0,0.0,0,104.2,12.0,2023,167
DeeJay Dallas,SEA,1,1,5,0,0.0,2,2.0,3,3.0,2.0,0,,0,0.0,0,87.5,12.0,2023,167
Jake Bobo,SEA,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7,12.0,2023,167
