Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bears,2.0,-7.29,-2.26,-3.84,-7.19,10.19,8.63,1.23,12.04,-3.55,-3.64,1.09,0.25,-1.16,-0.09,12.0,2023,180
Vikings,-2.0,-10.19,-8.63,-1.23,-12.04,7.29,2.26,3.84,7.19,3.55,-1.09,3.64,1.16,-0.25,0.09,12.0,2023,180
