Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
David Long,CAR,0,7,6,85.7%,30.0,5.0,4.3,0.0,84.5,7.3,25.0,5.0,0,0,0,0.0,0,7,1,12.5%,12.0,2023,170
Donte Jackson,CAR,0,5,4,80.0%,48.0,12.0,9.6,0.0,106.7,7.0,43.0,5.0,0,0,0,0.0,0,4,1,20.0%,12.0,2023,170
Xavier Woods,CAR,0,4,2,50.0%,30.0,15.0,7.5,0.0,75.0,18.5,29.0,1.0,0,0,0,0.0,0,2,1,33.3%,12.0,2023,170
Brian Burns,CAR,0,1,1,100.0%,19.0,19.0,19.0,0.0,118.7,11.0,11.0,8.0,1,0,1,1.0,2,4,0,0.0%,12.0,2023,170
Deion Jones,CAR,0,2,1,50.0%,1.0,1.0,0.5,0.0,56.2,5.5,-6.0,7.0,0,0,0,0.0,0,2,0,0.0%,12.0,2023,170
Jammie Robinson,CAR,0,1,1,100.0%,18.0,18.0,18.0,0.0,118.7,18.0,18.0,0.0,0,0,0,0.0,0,2,0,0.0%,12.0,2023,170
Troy Hill,CAR,0,3,1,33.3%,9.0,9.0,3.0,0.0,42.4,5.3,6.0,3.0,0,0,0,0.0,0,3,2,40.0%,12.0,2023,170
Kamu Grugier-Hill,CAR,0,2,1,50.0%,25.0,25.0,12.5,0.0,95.8,12.0,17.0,8.0,0,0,0,0.0,0,5,0,0.0%,12.0,2023,170
Vonn Bell,CAR,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,0.0,0.0,5.0,0,0,0,0.0,0,3,0,0.0%,12.0,2023,170
Marquis Haynes,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%,12.0,2023,170
DeShawn Williams,CAR,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%,12.0,2023,170
Frankie Luvu,CAR,0,1,0,0.0%,,,0.0,,39.6,-8.0,,,2,0,0,0.0,0,2,1,33.3%,12.0,2023,170
Amare Barno,CAR,0,0,0,,,,,,,,,,2,0,0,0.0,0,3,0,0.0%,12.0,2023,170
Roger McCreary,TEN,0,7,6,85.7%,58.0,9.7,8.3,0.0,101.2,2.4,10.0,48.0,0,0,0,0.0,0,4,1,20.0%,12.0,2023,170
K'Von Wallace,TEN,0,4,4,100.0%,23.0,5.8,5.8,0.0,90.6,3.5,14.0,9.0,0,0,0,0.0,0,9,0,0.0%,12.0,2023,170
Sean Murphy-Bunting,TEN,0,4,2,50.0%,27.0,13.5,6.8,0.0,71.9,11.8,25.0,2.0,1,1,0,0.0,1,3,0,0.0%,12.0,2023,170
Amani Hooker,TEN,0,4,2,50.0%,34.0,17.0,8.5,0.0,79.2,7.5,22.0,12.0,0,0,0,0.0,0,11,0,0.0%,12.0,2023,170
Kristian Fulton,TEN,0,2,2,100.0%,24.0,12.0,12.0,0.0,116.7,9.5,19.0,5.0,0,0,0,0.0,0,1,0,0.0%,12.0,2023,170
Jack Gibbens,TEN,0,1,1,100.0%,22.0,22.0,22.0,0.0,118.7,15.0,15.0,7.0,1,1,0,0.0,1,2,0,0.0%,12.0,2023,170
Elijah Molden,TEN,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,5.0,5.0,1.0,0,0,0,0.0,0,4,1,20.0%,12.0,2023,170
Jeffery Simmons,TEN,0,0,0,,,,,,,,,,1,2,0,1.0,3,5,1,16.7%,12.0,2023,170
Denico Autry,TEN,0,0,0,,,,,,,,,,0,1,0,2.0,3,3,2,40.0%,12.0,2023,170
Arden Key,TEN,0,0,0,,,,,,,,,,1,0,1,1.0,2,2,0,0.0%,12.0,2023,170
Harold Landry,TEN,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,12.0,2023,170
Rashad Weaver,TEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,4,0,0.0%,12.0,2023,170
Azeez Al-Shaair,TEN,0,1,0,0.0%,,,0.0,,39.6,11.0,,,2,0,0,0.0,0,8,0,0.0%,12.0,2023,170
Monty Rice,TEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,12.0,2023,170
