#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:32,KAN 25,3,1:23,0,Punt,0,Chiefs,12.0,2023,177
2,1,0:32,KAN 20,4,2:09,13,Punt,0,Chiefs,12.0,2023,177
3,2,12:41,KAN 29,12,6:03,71,Touchdown,0,Chiefs,12.0,2023,177
4,2,3:37,KAN 21,8,3:12,79,Touchdown,0,Chiefs,12.0,2023,177
5,3,15:00,KAN 25,10,5:45,75,Touchdown,0,Chiefs,12.0,2023,177
6,3,7:44,KAN 40,3,1:30,-5,Punt,0,Chiefs,12.0,2023,177
7,3,2:09,KAN 25,6,3:29,75,Touchdown,0,Chiefs,12.0,2023,177
8,4,9:33,KAN 7,4,2:05,26,Punt,0,Chiefs,12.0,2023,177
9,4,6:29,LVR 17,6,3:18,3,Field Goal,0,Chiefs,12.0,2023,177
10,4,1:51,LVR 34,3,1:51,-2,End of Game,0,Chiefs,12.0,2023,177
