Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Justin Fields,CHI,2,2,12.0,2023,180
Roschon Johnson,CHI,1,0,12.0,2023,180
Khalil Herbert,CHI,0,0,12.0,2023,180
D.J. Moore,CHI,0,0,12.0,2023,180
Cole Kmet,CHI,0,0,12.0,2023,180
Darnell Mooney,CHI,0,0,12.0,2023,180
Trent Taylor,CHI,0,0,12.0,2023,180
Robert Tonyan,CHI,0,0,12.0,2023,180
Joshua Dobbs,MIN,0,0,12.0,2023,180
Alexander Mattison,MIN,1,0,12.0,2023,180
Ty Chandler,MIN,0,0,12.0,2023,180
Brandon Powell,MIN,0,0,12.0,2023,180
T.J. Hockenson,MIN,0,0,12.0,2023,180
Jordan Addison,MIN,0,0,12.0,2023,180
K.J. Osborn,MIN,1,0,12.0,2023,180
C.J. Ham,MIN,0,0,12.0,2023,180
