#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:35,DEN 20,9,5:21,80,Touchdown,1,Broncos,12.0,2023,175
2,1,4:37,,4,1:37,13,Fumble,1,Broncos,12.0,2023,175
3,1,2:03,DEN 20,13,5:52,80,Touchdown,1,Broncos,12.0,2023,175
4,2,5:59,DEN 25,5,2:55,14,Punt,1,Broncos,12.0,2023,175
5,2,0:22,DEN 25,1,0:22,-1,End of Half,1,Broncos,12.0,2023,175
6,3,15:00,DEN 25,3,1:54,6,Punt,1,Broncos,12.0,2023,175
7,3,6:42,DEN 25,9,5:17,70,Field Goal,1,Broncos,12.0,2023,175
8,4,14:54,CLE 20,4,1:25,20,Touchdown,1,Broncos,12.0,2023,175
9,4,11:57,DEN 36,3,1:50,-2,Punt,1,Broncos,12.0,2023,175
10,4,8:24,DEN 42,7,4:05,42,Field Goal,1,Broncos,12.0,2023,175
11,4,2:53,CLE 41,3,0:21,-6,Punt,1,Broncos,12.0,2023,175
12,4,2:19,DEN 25,3,1:49,-8,Punt,1,Broncos,12.0,2023,175
