Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Brian O'Neill,T,55,100%,0,0%,2,10%,1,Vikings,12.0,2023,180
Dalton Risner,G,55,100%,0,0%,2,10%,1,Vikings,12.0,2023,180
Ed Ingram,G,55,100%,0,0%,2,10%,1,Vikings,12.0,2023,180
Christian Darrisaw,T,55,100%,0,0%,2,10%,1,Vikings,12.0,2023,180
Garrett Bradbury,C,55,100%,0,0%,0,0%,1,Vikings,12.0,2023,180
Joshua Dobbs,QB,55,100%,0,0%,0,0%,1,Vikings,12.0,2023,180
Jordan Addison,WR,53,96%,0,0%,0,0%,1,Vikings,12.0,2023,180
K.J. Osborn,WR,47,85%,0,0%,0,0%,1,Vikings,12.0,2023,180
T.J. Hockenson,TE,44,80%,0,0%,0,0%,1,Vikings,12.0,2023,180
Brandon Powell,WR,36,65%,0,0%,3,15%,1,Vikings,12.0,2023,180
Alexander Mattison,RB,31,56%,0,0%,0,0%,1,Vikings,12.0,2023,180
Josh Oliver,TE,21,38%,0,0%,7,35%,1,Vikings,12.0,2023,180
Ty Chandler,RB,18,33%,0,0%,3,15%,1,Vikings,12.0,2023,180
C.J. Ham,FB,11,20%,0,0%,11,55%,1,Vikings,12.0,2023,180
Johnny Mundt,TE,7,13%,0,0%,10,50%,1,Vikings,12.0,2023,180
Jalen Nailor,WR,6,11%,0,0%,7,35%,1,Vikings,12.0,2023,180
N'Keal Harry,WR,1,2%,0,0%,5,25%,1,Vikings,12.0,2023,180
Josh Metellus,SS,0,0%,70,100%,8,40%,1,Vikings,12.0,2023,180
Ivan Pace,LB,0,0%,70,100%,7,35%,1,Vikings,12.0,2023,180
Camryn Bynum,FS,0,0%,70,100%,5,25%,1,Vikings,12.0,2023,180
Byron Murphy,CB,0,0%,70,100%,5,25%,1,Vikings,12.0,2023,180
Harrison Smith,SS,0,0%,70,100%,0,0%,1,Vikings,12.0,2023,180
D.J. Wonnum,LB,0,0%,69,99%,6,30%,1,Vikings,12.0,2023,180
Mekhi Blackmon,CB,0,0%,66,94%,0,0%,1,Vikings,12.0,2023,180
Danielle Hunter,LB,0,0%,65,93%,1,5%,1,Vikings,12.0,2023,180
Harrison Phillips,DT,0,0%,49,70%,0,0%,1,Vikings,12.0,2023,180
Jonathan Bullard,DE,0,0%,43,61%,0,0%,1,Vikings,12.0,2023,180
Patrick Jones II,LB,0,0%,29,41%,10,50%,1,Vikings,12.0,2023,180
Troy Dye,LB,0,0%,26,37%,17,85%,1,Vikings,12.0,2023,180
Sheldon Day,DT,0,0%,21,30%,0,0%,1,Vikings,12.0,2023,180
Theo Jackson,FS,0,0%,18,26%,13,65%,1,Vikings,12.0,2023,180
Anthony Barr,LB,0,0%,14,20%,0,0%,1,Vikings,12.0,2023,180
Khyiris Tonga,NT,0,0%,9,13%,5,25%,1,Vikings,12.0,2023,180
Jaquelin Roy,NT,0,0%,7,10%,6,30%,1,Vikings,12.0,2023,180
Andrew Booth,CB,0,0%,4,6%,3,15%,1,Vikings,12.0,2023,180
Jay Ward,FS,0,0%,0,0%,17,85%,1,Vikings,12.0,2023,180
Brian Asamoah,LB,0,0%,0,0%,12,60%,1,Vikings,12.0,2023,180
Andre Carter II,LB,0,0%,0,0%,10,50%,1,Vikings,12.0,2023,180
Kene Nwangwu,RB,0,0%,0,0%,8,40%,1,Vikings,12.0,2023,180
Lewis Cine,FS,0,0%,0,0%,8,40%,1,Vikings,12.0,2023,180
NaJee Thompson,CB,0,0%,0,0%,7,35%,1,Vikings,12.0,2023,180
Andrew DePaola,LS,0,0%,0,0%,5,25%,1,Vikings,12.0,2023,180
Ryan Wright,P,0,0%,0,0%,5,25%,1,Vikings,12.0,2023,180
Greg Joseph,K,0,0%,0,0%,4,20%,1,Vikings,12.0,2023,180
David Quessenberry,G,0,0%,0,0%,2,10%,1,Vikings,12.0,2023,180
Blake Brandel,G,0,0%,0,0%,2,10%,1,Vikings,12.0,2023,180
