Player,Pos,home_team,team,week,year,game_id
Matthew Stafford,QB,0,Rams,12.0,2023,176
Kyren Williams,RB,0,Rams,12.0,2023,176
Tutu Atwell,WR,0,Rams,12.0,2023,176
Cooper Kupp,WR,0,Rams,12.0,2023,176
Puka Nacua,WR,0,Rams,12.0,2023,176
Tyler Higbee,TE,0,Rams,12.0,2023,176
Kevin Dotson,OL,0,Rams,12.0,2023,176
Rob Havenstein,T,0,Rams,12.0,2023,176
Alaric Jackson,T,0,Rams,12.0,2023,176
Steve Avila,G,0,Rams,12.0,2023,176
Coleman Shelton,G,0,Rams,12.0,2023,176
Jonah Williams,DE,0,Rams,12.0,2023,176
Aaron Donald,DT,0,Rams,12.0,2023,176
Bobby Brown,NT,0,Rams,12.0,2023,176
Byron Young,OLB,0,Rams,12.0,2023,176
Michael Hoecht,OLB,0,Rams,12.0,2023,176
Troy Reeder,LB,0,Rams,12.0,2023,176
Ernest Jones,LB,0,Rams,12.0,2023,176
Derion Kendrick,DB,0,Rams,12.0,2023,176
John Johnson,DB,0,Rams,12.0,2023,176
Ahkello Witherspoon,DB,0,Rams,12.0,2023,176
Jordan Fuller,DB,0,Rams,12.0,2023,176
