Quarter,Time,Down,ToGo,Location,NOR,ATL,Detail,EPB,EPA,week,year,game_id
1.0,3:55,1.0,20.0,NOR 45,3.0,0.0,Derek Carr pass incomplete short right intended for Chris Olave (defended by DeAundre Alford),1.93,0.69,12.0,2023,169
1.0,3:50,2.0,20.0,NOR 45,3.0,0.0,Derek Carr pass complete deep right to Taysom Hill for 36 yards (tackle by DeAundre Alford),0.69,4.31,12.0,2023,169
1.0,3:03,1.0,10.0,ATL 19,3.0,0.0,Derek Carr pass complete short right to Juwan Johnson for 1 yard (tackle by DeMarcco Hellams),4.31,3.88,12.0,2023,169
1.0,2:37,2.0,9.0,ATL 18,3.0,0.0,Derek Carr pass complete short right to Alvin Kamara for 6 yards (tackle by DeMarcco Hellams),3.88,4.19,12.0,2023,169
1.0,1:59,3.0,3.0,ATL 12,3.0,6.0,"Derek Carr pass short right intended for Rashid Shaheed is intercepted by Jessie Bates at ATL-8 and returned for 92 yards, touchdown",4.19,-7.0,12.0,2023,169
1.0,1:46,,,NOR 15,3.0,7.0,Younghoe Koo kicks extra point good,0.0,0.0,12.0,2023,169
1.0,1:46,,,ATL 35,3.0,7.0,"Bradley Pinion kicks off 65 yards, touchback.",0.0,0.61,12.0,2023,169
1.0,1:37,1.0,10.0,NOR 25,3.0,7.0,"Alvin Kamara right guard for 4 yards (tackle by Nathan Landman). Penalty on DeMarcco Hellams: Taunting / Defense, 15 yards (accepted)",0.61,1.86,12.0,2023,169
1.0,1:29,1.0,10.0,NOR 44,3.0,7.0,Taysom Hill left guard for 8 yards (tackle by Nathan Landman),1.86,2.4,12.0,2023,169
1.0,0:56,2.0,2.0,ATL 48,3.0,7.0,Alvin Kamara left end for 6 yards (tackle by DeMarcco Hellams and Tre Flowers),2.4,2.79,12.0,2023,169
1.0,0:24,1.0,10.0,ATL 42,3.0,7.0,"Derek Carr pass incomplete short left intended for Lynn Bowden. Penalty on DeAundre Alford: Illegal Contact, 5 yards (accepted) (no play)",2.79,3.12,12.0,2023,169
1.0,0:15,1.0,10.0,ATL 37,3.0,7.0,Taysom Hill left end for -1 yards (tackle by Tre Flowers),3.12,2.44,12.0,2023,169
2.0,15:00,2.0,11.0,ATL 38,3.0,7.0,Derek Carr pass complete short middle to Rashid Shaheed for 4 yards (tackle by Lorenzo Carter),2.44,2.28,12.0,2023,169
2.0,14:25,3.0,7.0,ATL 34,3.0,7.0,Derek Carr pass incomplete short middle intended for Lynn Bowden,2.28,1.06,12.0,2023,169
2.0,14:20,4.0,7.0,ATL 34,6.0,7.0,Blake Grupe 52 yard field goal good,1.06,3.0,12.0,2023,169
2.0,14:16,,,NOR 35,6.0,7.0,"Blake Grupe kicks off 65 yards, returned by Cordarrelle Patterson for 22 yards (tackle by Lonnie Johnson and J.T. Gray)",0.0,0.41,12.0,2023,169
2.0,14:10,1.0,10.0,ATL 22,6.0,7.0,Desmond Ridder pass complete short left to Drake London for 19 yards (tackle by Alontae Taylor),0.41,1.66,12.0,2023,169
2.0,13:34,1.0,10.0,ATL 41,6.0,7.0,Tyler Allgeier left tackle for 2 yards (tackle by Malcolm Roach and Jason Pierre-Paul),1.66,1.39,12.0,2023,169
2.0,12:58,2.0,8.0,ATL 43,6.0,7.0,Desmond Ridder scrambles left tackle for 16 yards (tackle by Tyrann Mathieu),1.39,2.85,12.0,2023,169
2.0,12:20,1.0,10.0,NOR 41,6.0,7.0,Desmond Ridder pass complete short right to Bijan Robinson for -1 yards (tackle by Marcus Maye),2.85,2.17,12.0,2023,169
2.0,11:48,2.0,11.0,NOR 42,6.0,7.0,Cordarrelle Patterson right guard for 1 yard (tackle by Alontae Taylor and Cameron Jordan),2.17,1.62,12.0,2023,169
2.0,11:08,3.0,10.0,NOR 41,6.0,7.0,Desmond Ridder pass complete short right to Kyle Pitts for 11 yards (tackle by Paulson Adebo),1.62,3.58,12.0,2023,169
2.0,10:33,1.0,10.0,NOR 30,6.0,7.0,Bijan Robinson right end for 4 yards (tackle by Carl Granderson and Malcolm Roach),3.58,3.57,12.0,2023,169
2.0,9:59,2.0,6.0,NOR 26,6.0,7.0,Desmond Ridder scrambles right guard for 12 yards (tackle by Demario Davis),3.57,4.65,12.0,2023,169
2.0,9:42,1.0,10.0,NOR 14,6.0,7.0,Desmond Ridder pass complete short right to Scott Miller for 4 yards (tackle by Tyrann Mathieu),4.65,4.71,12.0,2023,169
2.0,9:01,2.0,6.0,NOR 10,6.0,13.0,"Bijan Robinson right tackle for 10 yards, touchdown",4.71,7.0,12.0,2023,169
2.0,8:56,,,NOR 15,6.0,14.0,Younghoe Koo kicks extra point good,0.0,0.0,12.0,2023,169
2.0,8:56,,,ATL 35,6.0,14.0,"Bradley Pinion kicks off 65 yards, touchback.",0.0,0.61,12.0,2023,169
2.0,8:56,1.0,10.0,NOR 25,6.0,14.0,Derek Carr pass incomplete short right intended for Juwan Johnson,0.61,0.06,12.0,2023,169
2.0,8:52,2.0,10.0,NOR 25,6.0,14.0,Alvin Kamara left tackle for 7 yards (tackle by Mike Hughes and Kaden Elliss),0.06,0.3,12.0,2023,169
2.0,8:13,3.0,3.0,NOR 32,6.0,14.0,Derek Carr pass complete short left to Chris Olave for 10 yards,0.3,1.73,12.0,2023,169
2.0,7:36,1.0,10.0,NOR 42,6.0,14.0,Alvin Kamara left tackle for no gain (tackle by Kaden Elliss and Calais Campbell),1.73,1.19,12.0,2023,169
2.0,7:08,2.0,10.0,NOR 42,6.0,14.0,Derek Carr pass complete short right to Chris Olave for 10 yards (tackle by Jeff Okudah and DeAundre Alford),1.19,2.39,12.0,2023,169
2.0,6:29,1.0,10.0,ATL 48,6.0,14.0,Taysom Hill right end for -1 yards (tackle by Bud Dupree and Calais Campbell),2.39,1.71,12.0,2023,169
2.0,5:46,2.0,11.0,ATL 49,6.0,14.0,Derek Carr pass incomplete short right intended for Rashid Shaheed,1.71,1.03,12.0,2023,169
2.0,5:41,3.0,11.0,ATL 49,6.0,14.0,Derek Carr pass complete short left to Chris Olave for 25 yards (tackle by Jessie Bates),1.03,3.97,12.0,2023,169
2.0,5:07,1.0,10.0,ATL 24,6.0,14.0,"Taysom Hill right tackle for no gain (tackle by Calais Campbell). Penalty on Ryan Ramczyk: Offensive Holding, 10 yards (accepted) (no play)",3.97,3.31,12.0,2023,169
2.0,4:46,1.0,20.0,ATL 34,6.0,14.0,Derek Carr pass complete short right to Chris Olave for 11 yards (tackle by Jeff Okudah),3.31,3.57,12.0,2023,169
2.0,4:08,2.0,9.0,ATL 23,6.0,14.0,Derek Carr pass incomplete deep right intended for Alvin Kamara (defended by Kaden Elliss),3.57,2.87,12.0,2023,169
2.0,4:02,3.0,9.0,ATL 23,6.0,14.0,Derek Carr pass incomplete deep middle intended for Juwan Johnson,2.87,1.93,12.0,2023,169
2.0,3:58,4.0,9.0,ATL 23,9.0,14.0,Blake Grupe 41 yard field goal good,1.93,3.0,12.0,2023,169
2.0,3:54,,,NOR 35,9.0,14.0,"Blake Grupe kicks off 65 yards, touchback.",0.0,0.61,12.0,2023,169
2.0,3:54,1.0,10.0,ATL 25,9.0,14.0,Desmond Ridder pass complete short left to Van Jefferson for 13 yards (tackle by Marcus Maye),0.61,1.47,12.0,2023,169
2.0,3:11,1.0,10.0,ATL 38,9.0,14.0,Bijan Robinson left end for no gain (tackle by Carl Granderson),1.47,0.92,12.0,2023,169
2.0,2:37,2.0,10.0,ATL 38,9.0,14.0,Cordarrelle Patterson left end for 12 yards (tackle by Khalen Saunders and Isaac Yiadom),0.92,2.26,12.0,2023,169
2.0,2:00,1.0,10.0,ATL 50,9.0,14.0,Bijan Robinson left tackle for no gain (tackle by Demario Davis),2.26,1.71,12.0,2023,169
2.0,1:56,,,,,,Timeout #1 by New Orleans Saints,,,12.0,2023,169
2.0,1:56,2.0,10.0,ATL 50,9.0,14.0,Desmond Ridder pass complete short left to Keith Smith for 6 yards (tackle by Pete Werner),1.71,1.82,12.0,2023,169
2.0,1:33,3.0,4.0,NOR 44,9.0,14.0,"Desmond Ridder scrambles right end for 6 yards (tackle by Pete Werner). Penalty on Jordan Howden: Defensive Holding, 5 yards (accepted)",1.82,3.38,12.0,2023,169
2.0,1:22,1.0,10.0,NOR 33,9.0,14.0,Bijan Robinson left end for 2 yards (tackle by Malcolm Roach),3.38,3.11,12.0,2023,169
2.0,1:18,,,,,,Timeout #2 by New Orleans Saints,,,12.0,2023,169
2.0,1:18,2.0,8.0,NOR 31,9.0,14.0,Desmond Ridder pass incomplete short middle intended for Bijan Robinson,3.11,2.41,12.0,2023,169
2.0,1:16,3.0,8.0,NOR 31,9.0,14.0,Cordarrelle Patterson left guard for 11 yards (tackle by Jordan Howden and Tyrann Mathieu),2.41,4.24,12.0,2023,169
2.0,1:07,,,,,,Timeout #1 by Atlanta Falcons,,,12.0,2023,169
2.0,1:07,1.0,10.0,NOR 20,9.0,14.0,Cordarrelle Patterson right end for 8 yards (tackle by Alontae Taylor),4.24,5.04,12.0,2023,169
2.0,0:55,2.0,2.0,NOR 12,9.0,14.0,Bijan Robinson right guard for 2 yards (tackle by Khalen Saunders and Carl Granderson),5.04,4.91,12.0,2023,169
2.0,0:38,1.0,10.0,NOR 10,9.0,14.0,Desmond Ridder pass short right intended for Bijan Robinson is intercepted by Tyrann Mathieu at NO-1 and returned for 3 yards (tackle by Jonnu Smith),4.91,0.38,12.0,2023,169
2.0,0:26,1.0,10.0,NOR 4,9.0,14.0,"Penalty on Jonnu Smith: Unnecessary Roughness / Offense, 15 yards (offset) Penalty on Khalen Saunders: Unnecessary Roughness / Defense, 15 yards (offset) (no play)",-0.38,-0.38,12.0,2023,169
2.0,0:26,1.0,10.0,NOR 4,9.0,14.0,Derek Carr kneels for -1 yards,-0.38,-0.85,12.0,2023,169
3.0,15:00,,,NOR 35,9.0,14.0,"Blake Grupe kicks off 65 yards, touchback.",0.0,0.61,12.0,2023,169
3.0,15:00,1.0,10.0,ATL 25,9.0,14.0,Cordarrelle Patterson left guard for 1 yard (tackle by Nathan Shepherd and Marcus Maye),0.61,0.2,12.0,2023,169
3.0,14:21,2.0,9.0,ATL 26,9.0,14.0,Desmond Ridder pass complete short left to Kyle Pitts for 11 yards (tackle by Tyrann Mathieu),0.2,1.4,12.0,2023,169
3.0,13:41,1.0,10.0,ATL 37,9.0,14.0,Bijan Robinson right end for 17 yards (tackle by Marcus Maye),1.4,2.52,12.0,2023,169
3.0,13:08,1.0,10.0,NOR 46,9.0,14.0,Tyler Allgeier left tackle for 5 yards (tackle by Bryan Bresee and Carl Granderson),2.52,2.65,12.0,2023,169
3.0,12:27,2.0,5.0,NOR 41,9.0,14.0,Desmond Ridder left end for -3 yards (tackle by Zack Baun),2.65,1.55,12.0,2023,169
3.0,11:52,3.0,8.0,NOR 44,9.0,14.0,Desmond Ridder pass incomplete short left intended for Scott Miller (defended by Bryan Bresee),1.55,0.33,12.0,2023,169
3.0,11:47,4.0,8.0,NOR 44,9.0,14.0,"Bradley Pinion punts 36 yards, fair catch by Lynn Bowden at NO-8",0.33,0.38,12.0,2023,169
3.0,11:40,1.0,10.0,NOR 8,9.0,14.0,Jamaal Williams left tackle for 3 yards (tackle by Jessie Bates and DeAundre Alford),-0.38,-0.56,12.0,2023,169
3.0,11:08,2.0,7.0,NOR 11,9.0,14.0,Alvin Kamara right guard for 4 yards (tackle by Calais Campbell and Kentavius Street),-0.56,-0.6,12.0,2023,169
3.0,10:36,3.0,3.0,NOR 15,9.0,14.0,"Derek Carr scrambles left guard for 8 yards. Derek Carr fumbles (forced by David Onyemata), recovered by A.T. Perry at NO-31",-0.6,1.0,12.0,2023,169
3.0,9:35,1.0,10.0,NOR 31,9.0,14.0,Taysom Hill left end for 3 yards (tackle by Jeff Okudah),1.0,0.8,12.0,2023,169
3.0,9:13,2.0,8.0,NOR 34,9.0,14.0,Derek Carr pass incomplete deep right intended for Chris Olave (defended by AJ Terrell),0.8,0.1,12.0,2023,169
3.0,9:04,3.0,8.0,NOR 34,9.0,14.0,Derek Carr pass complete short right to Juwan Johnson for 8 yards (tackle by DeAundre Alford),0.1,1.73,12.0,2023,169
3.0,8:21,1.0,10.0,NOR 42,9.0,14.0,Taysom Hill left guard for 2 yards (tackle by Nathan Landman),1.73,1.46,12.0,2023,169
3.0,7:44,2.0,8.0,NOR 44,9.0,14.0,Derek Carr pass complete short right to Alvin Kamara for 20 yards (tackle by Richie Grant),1.46,3.18,12.0,2023,169
3.0,7:09,1.0,10.0,ATL 36,9.0,14.0,Alvin Kamara left guard for 5 yards (tackle by Albert Huggins),3.18,3.31,12.0,2023,169
3.0,6:34,2.0,5.0,ATL 31,9.0,14.0,"Derek Carr pass complete short left to Taysom Hill for no gain (tackle by DeAundre Alford). Penalty on Jeff Okudah: Defensive Holding, 5 yards (accepted) (no play)",3.31,3.84,12.0,2023,169
3.0,6:17,1.0,10.0,ATL 26,9.0,14.0,Lynn Bowden left end for 11 yards (tackle by Jessie Bates),3.84,4.58,12.0,2023,169
3.0,5:53,1.0,10.0,ATL 15,9.0,14.0,"Penalty on Cesar Ruiz: False Start, 5 yards (accepted) (no play)",4.58,4.24,12.0,2023,169
3.0,5:53,1.0,15.0,ATL 20,9.0,14.0,Alvin Kamara left tackle for 3 yards (tackle by Calais Campbell and DeMarcco Hellams),4.24,3.68,12.0,2023,169
3.0,5:31,2.0,12.0,ATL 17,9.0,14.0,"Derek Carr pass complete short right to Lynn Bowden for no gain (tackle by Nathan Landman). Penalty on Juwan Johnson: Offensive Pass Interference, 10 yards (accepted) (no play)",3.68,2.4,12.0,2023,169
3.0,4:55,2.0,22.0,ATL 27,9.0,14.0,Derek Carr pass complete short middle to Alvin Kamara for 8 yards (tackle by Jessie Bates),2.4,2.79,12.0,2023,169
3.0,4:12,3.0,14.0,ATL 19,9.0,14.0,Derek Carr sacked by Arnold Ebiketie for -8 yards,2.79,1.67,12.0,2023,169
3.0,3:31,4.0,22.0,ATL 27,12.0,14.0,Blake Grupe 45 yard field goal good,1.67,3.0,12.0,2023,169
3.0,3:27,,,NOR 35,12.0,14.0,"Blake Grupe kicks off 59 yards, returned by Cordarrelle Patterson for 21 yards (tackle by Keith Kirkwood and Isaac Yiadom)",0.0,0.74,12.0,2023,169
3.0,3:21,1.0,10.0,ATL 27,12.0,14.0,Desmond Ridder pass incomplete short left intended for Drake London (defended by Malcolm Roach),0.74,0.2,12.0,2023,169
3.0,3:16,2.0,10.0,ATL 27,12.0,14.0,Bijan Robinson right end for 14 yards (tackle by Paulson Adebo),0.2,1.66,12.0,2023,169
3.0,2:41,1.0,10.0,ATL 41,12.0,14.0,Desmond Ridder pass complete short left to Bijan Robinson for 7 yards (tackle by Alontae Taylor and Zack Baun),1.66,2.07,12.0,2023,169
3.0,2:04,2.0,3.0,ATL 48,12.0,14.0,Bijan Robinson left tackle for 5 yards (tackle by Khalen Saunders and Carl Granderson),2.07,2.46,12.0,2023,169
3.0,1:27,1.0,10.0,NOR 47,12.0,14.0,Desmond Ridder pass deep left intended for Van Jefferson is intercepted by Tyrann Mathieu at NO-28 and returned for 18 yards (tackle by Tyler Allgeier and Scott Miller),2.46,-1.99,12.0,2023,169
3.0,1:16,1.0,10.0,NOR 46,12.0,14.0,Derek Carr pass complete short left to Taysom Hill for 19 yards (tackle by Jessie Bates),1.99,3.25,12.0,2023,169
3.0,0:45,1.0,10.0,ATL 35,12.0,14.0,Alvin Kamara right guard for 16 yards (tackle by Richie Grant),3.25,4.31,12.0,2023,169
3.0,0:02,1.0,10.0,ATL 19,12.0,14.0,"Taysom Hill right guard for 10 yards. Taysom Hill fumbles (forced by Jessie Bates) (tackle by Richie Grant), recovered by Albert Huggins at ATL-5",4.31,0.38,12.0,2023,169
4.0,15:00,1.0,10.0,ATL 5,12.0,14.0,Bijan Robinson left guard for 5 yards (tackle by Khalen Saunders),-0.38,-0.42,12.0,2023,169
4.0,14:25,2.0,5.0,ATL 10,12.0,14.0,Tyler Allgeier right tackle for 6 yards (tackle by Demario Davis),-0.42,-0.14,12.0,2023,169
4.0,13:50,1.0,10.0,ATL 16,12.0,14.0,Tyler Allgeier right tackle for 7 yards (tackle by Demario Davis),-0.14,0.42,12.0,2023,169
4.0,13:23,2.0,3.0,ATL 23,12.0,14.0,Desmond Ridder pass complete short right to Drake London for 3 yards (tackle by Alontae Taylor),0.42,0.67,12.0,2023,169
4.0,12:42,1.0,10.0,ATL 26,12.0,14.0,Desmond Ridder pass complete short right to Drake London for 15 yards (tackle by Paulson Adebo),0.67,1.66,12.0,2023,169
4.0,12:04,1.0,10.0,ATL 41,12.0,14.0,Cordarrelle Patterson right tackle for 4 yards (tackle by Marcus Maye),1.66,1.73,12.0,2023,169
4.0,11:30,2.0,5.0,ATL 45,12.0,14.0,Tyler Allgeier left tackle for no gain (tackle by Malcolm Roach and Bryan Bresee),1.73,1.03,12.0,2023,169
4.0,10:52,3.0,5.0,ATL 45,12.0,14.0,Desmond Ridder pass complete short right to Drake London for 29 yards (tackle by Paulson Adebo),1.03,3.84,12.0,2023,169
4.0,10:02,,,,,,Timeout #1 by Atlanta Falcons,,,12.0,2023,169
4.0,10:02,1.0,10.0,NOR 26,12.0,20.0,"Desmond Ridder pass complete deep right to Bijan Robinson for 26 yards, touchdown",3.84,7.0,12.0,2023,169
4.0,9:57,,,NOR 15,12.0,21.0,Younghoe Koo kicks extra point good,0.0,0.0,12.0,2023,169
4.0,9:57,,,ATL 35,12.0,21.0,"Bradley Pinion kicks off 65 yards, touchback.",0.0,0.61,12.0,2023,169
4.0,9:57,1.0,10.0,NOR 25,12.0,21.0,Lynn Bowden left end for 29 yards (tackle by Jeff Okudah),0.61,2.52,12.0,2023,169
4.0,9:31,1.0,10.0,ATL 46,12.0,21.0,Alvin Kamara right guard for 5 yards (tackle by David Onyemata),2.52,2.65,12.0,2023,169
4.0,9:02,2.0,5.0,ATL 41,12.0,21.0,Derek Carr pass complete short right to Alvin Kamara for 16 yards (tackle by Jessie Bates),2.65,3.91,12.0,2023,169
4.0,8:25,1.0,10.0,ATL 25,12.0,21.0,Alvin Kamara left tackle for 8 yards (tackle by Jessie Bates),3.91,4.55,12.0,2023,169
4.0,7:37,2.0,2.0,ATL 17,12.0,21.0,"Alvin Kamara right end for 2 yards (tackle by Ta'Quon Graham). Penalty on Ryan Ramczyk: Offensive Holding, 10 yards (accepted)",4.55,3.36,12.0,2023,169
4.0,7:37,2.0,10.0,ATL 25,12.0,21.0,Derek Carr pass complete short right to Jamaal Williams for 4 yards (tackle by DeMarcco Hellams),3.36,3.2,12.0,2023,169
4.0,6:59,3.0,6.0,ATL 21,12.0,21.0,Derek Carr pass complete short right to Jamaal Williams for no gain (tackle by Kaden Elliss),3.2,2.08,12.0,2023,169
4.0,6:29,4.0,6.0,ATL 21,15.0,21.0,Blake Grupe 39 yard field goal good,2.08,3.0,12.0,2023,169
4.0,6:24,,,NOR 35,15.0,21.0,"Blake Grupe kicks off 65 yards, touchback.",0.0,0.61,12.0,2023,169
4.0,6:24,1.0,10.0,ATL 25,15.0,21.0,Bijan Robinson left tackle for 4 yards (tackle by Nathan Shepherd and Carl Granderson),0.61,0.6,12.0,2023,169
4.0,5:50,2.0,6.0,ATL 29,15.0,21.0,Tyler Allgeier left tackle for 12 yards (tackle by Marcus Maye and Demario Davis),0.6,1.66,12.0,2023,169
4.0,5:08,1.0,10.0,ATL 41,15.0,21.0,Tyler Allgeier left end for 4 yards (tackle by Pete Werner),1.66,1.66,12.0,2023,169
4.0,4:23,2.0,6.0,ATL 45,15.0,21.0,Tyler Allgeier right end for 14 yards (tackle by Pete Werner),1.66,2.85,12.0,2023,169
4.0,3:36,1.0,10.0,NOR 41,15.0,21.0,Bijan Robinson right end for 9 yards (tackle by Khalen Saunders),2.85,3.52,12.0,2023,169
4.0,2:57,2.0,1.0,NOR 32,15.0,21.0,"Penalty on Jake Matthews: False Start, 5 yards (accepted) (no play)",3.52,2.85,12.0,2023,169
4.0,2:50,2.0,6.0,NOR 37,15.0,21.0,Tyler Allgeier right tackle for 12 yards (tackle by Carl Granderson),2.85,3.91,12.0,2023,169
4.0,2:17,1.0,10.0,NOR 25,15.0,21.0,Cordarrelle Patterson left end for 1 yard (tackle by Carl Granderson),3.91,3.5,12.0,2023,169
4.0,2:00,2.0,9.0,NOR 24,15.0,21.0,Desmond Ridder right tackle for 1 yard (tackle by Jason Pierre-Paul),3.5,2.94,12.0,2023,169
4.0,1:56,,,,,,Timeout #1 by New Orleans Saints,,,12.0,2023,169
4.0,1:56,3.0,8.0,NOR 23,15.0,21.0,Tyler Allgeier right tackle for 2 yards (tackle by Malcolm Roach and Carl Granderson),2.94,2.08,12.0,2023,169
4.0,1:51,,,,,,Timeout #2 by New Orleans Saints,,,12.0,2023,169
4.0,1:51,4.0,6.0,NOR 21,15.0,24.0,Younghoe Koo 39 yard field goal good,2.08,3.0,12.0,2023,169
4.0,1:47,,,ATL 35,15.0,24.0,"Bradley Pinion kicks off 65 yards, touchback.",0.0,0.61,12.0,2023,169
4.0,1:47,1.0,10.0,NOR 25,15.0,24.0,Derek Carr pass incomplete deep left intended for Keith Kirkwood,0.61,0.06,12.0,2023,169
4.0,1:42,2.0,10.0,NOR 25,15.0,24.0,Derek Carr pass incomplete deep left intended for Lynn Bowden,0.06,-0.62,12.0,2023,169
4.0,1:38,3.0,10.0,NOR 25,15.0,24.0,Derek Carr pass complete short middle to Keith Kirkwood for 13 yards (tackle by DeAundre Alford),-0.62,1.47,12.0,2023,169
4.0,1:16,1.0,10.0,NOR 38,15.0,24.0,Derek Carr pass complete short middle to Keith Kirkwood for 7 yards (tackle by DeAundre Alford),1.47,1.87,12.0,2023,169
4.0,1:05,2.0,3.0,NOR 45,15.0,24.0,Derek Carr pass complete short middle to Juwan Johnson for 13 yards (tackle by Richie Grant and Jessie Bates),1.87,2.79,12.0,2023,169
4.0,0:47,1.0,10.0,ATL 42,15.0,24.0,Derek Carr pass complete short left to A.T. Perry for 7 yards (tackle by Jeff Okudah),2.79,3.19,12.0,2023,169
4.0,0:38,2.0,3.0,ATL 35,15.0,24.0,Derek Carr pass incomplete short right,3.19,2.48,12.0,2023,169
4.0,0:33,3.0,3.0,ATL 35,15.0,24.0,Derek Carr pass incomplete short middle intended for Juwan Johnson (defended by Richie Grant),2.48,0.99,12.0,2023,169
4.0,0:30,4.0,3.0,ATL 35,15.0,24.0,Blake Grupe 54 yard field goal no good,0.99,-1.8,12.0,2023,169
4.0,0:26,1.0,10.0,ATL 43,15.0,24.0,Desmond Ridder kneels for -1 yards,1.8,1.12,12.0,2023,169
