Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Ravens,10.0,1.22,-5.71,6.94,0.0,16.16,15.89,-1.06,13.96,-5.76,-2.72,1.83,0.09,-3.65,-1.31,12.0,2023,179
Chargers,-10.0,-16.16,-15.89,1.06,-13.96,-1.22,5.71,-6.94,0.0,5.76,-1.83,2.72,3.65,-0.09,1.31,12.0,2023,179
