Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Trevor Lawrence,JAX,0,0,0,0,0,12.0,2023,173
Travis Etienne,JAX,6,4,30,0,12,12.0,2023,173
D'Ernest Johnson,JAX,2,1,42,0,42,12.0,2023,173
Tank Bigsby,JAX,0,0,0,0,0,12.0,2023,173
Christian Kirk,JAX,7,4,89,0,57,12.0,2023,173
Calvin Ridley,JAX,6,5,89,1,45,12.0,2023,173
Luke Farrell,JAX,5,3,55,0,42,12.0,2023,173
Evan Engram,JAX,8,5,49,0,21,12.0,2023,173
Zay Jones,JAX,3,1,10,0,10,12.0,2023,173
C.J. Stroud,HOU,0,0,0,0,0,12.0,2023,173
Devin Singletary,HOU,7,6,54,0,33,12.0,2023,173
Dameon Pierce,HOU,1,1,4,0,4,12.0,2023,173
Tank Dell,HOU,8,5,50,1,17,12.0,2023,173
Nico Collins,HOU,9,7,104,1,24,12.0,2023,173
Robert Woods,HOU,3,2,40,0,26,12.0,2023,173
Xavier Hutchinson,HOU,1,1,34,0,34,12.0,2023,173
Brevin Jordan,HOU,2,1,9,0,9,12.0,2023,173
John Metchie,HOU,2,1,6,0,6,12.0,2023,173
Dalton Schultz,HOU,2,1,2,0,2,12.0,2023,173
Andrew Beck,HOU,1,1,1,0,1,12.0,2023,173
