#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NYG 25,5,2:31,48,Fumble,1,Giants,12.0,2023,174
2,1,10:44,NYG 24,4,1:34,15,Punt,1,Giants,12.0,2023,174
3,1,4:54,NYG 6,5,2:53,20,Punt,1,Giants,12.0,2023,174
4,1,0:03,NYG 43,4,0:57,17,Punt,1,Giants,12.0,2023,174
5,2,12:30,NYG 42,3,1:27,5,Punt,1,Giants,12.0,2023,174
6,2,4:27,NWE 26,6,2:34,26,Touchdown,1,Giants,12.0,2023,174
7,2,1:21,NYG 23,4,0:47,18,Punt,1,Giants,12.0,2023,174
8,3,8:02,NYG 25,6,4:41,33,Punt,1,Giants,12.0,2023,174
9,3,0:52,NYG 19,3,1:50,3,Punt,1,Giants,12.0,2023,174
10,4,12:31,NWE 32,7,4:21,8,Field Goal,1,Giants,12.0,2023,174
11,4,5:31,NYG 22,3,2:16,2,Punt,1,Giants,12.0,2023,174
12,4,0:03,NYG 13,1,0:03,-1,End of Game,1,Giants,12.0,2023,174
