0,1,week,year,game_id
Won Toss,Patriots (deferred),12.0,2023,174
Roof,outdoors,12.0,2023,174
Surface,fieldturf,12.0,2023,174
Duration,2:53,12.0,2023,174
Attendance,82211,12.0,2023,174
Weather,"43 degrees, relative humidity 65%, wind 6 mph",12.0,2023,174
Vegas Line,New England Patriots -4.0,12.0,2023,174
Over/Under,34.0 (under),12.0,2023,174
