Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Dolphins,21.0,3.64,4.36,-0.05,-15.53,20.96,18.2,1.93,12.81,-2.09,-3.79,2.81,0.44,-5.4,3.85,12.0,2023,168
Jets,-21.0,-20.96,-18.2,-1.93,-12.81,-3.64,-4.36,0.05,15.53,2.09,-2.81,3.79,5.4,-0.44,-3.85,12.0,2023,168
