Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Patrick Mahomes,KAN,27,34,298,2,0,1,7,39,122.8,12.0,2023,177
Isiah Pacheco,KAN,0,0,0,0,0,0,0,0,,12.0,2023,177
Clyde Edwards-Helaire,KAN,0,0,0,0,0,0,0,0,,12.0,2023,177
Rashee Rice,KAN,0,0,0,0,0,0,0,0,,12.0,2023,177
Travis Kelce,KAN,0,0,0,0,0,0,0,0,,12.0,2023,177
Skyy Moore,KAN,0,0,0,0,0,0,0,0,,12.0,2023,177
Noah Gray,KAN,0,0,0,0,0,0,0,0,,12.0,2023,177
Justin Watson,KAN,0,0,0,0,0,0,0,0,,12.0,2023,177
Marquez Valdes-Scantling,KAN,0,0,0,0,0,0,0,0,,12.0,2023,177
Aidan O'Connell,LVR,23,33,248,1,0,1,13,33,101.6,12.0,2023,177
Jakobi Meyers,LVR,0,1,0,0,0,0,0,0,39.6,12.0,2023,177
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,12.0,2023,177
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,12.0,2023,177
Davante Adams,LVR,0,0,0,0,0,0,0,0,,12.0,2023,177
Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,12.0,2023,177
Michael Mayer,LVR,0,0,0,0,0,0,0,0,,12.0,2023,177
Austin Hooper,LVR,0,0,0,0,0,0,0,0,,12.0,2023,177
Tre Tucker,LVR,0,0,0,0,0,0,0,0,,12.0,2023,177
Zamir White,LVR,0,0,0,0,0,0,0,0,,12.0,2023,177
