Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Seahawks,-18.0,-10.62,-9.6,-0.49,-4.06,-8.06,-3.17,-5.55,6.22,0.59,-2.5,7.35,2.7,-7.2,0.24,12.0,2023,167
49ers,18.0,8.06,3.17,5.55,-6.22,10.62,9.6,0.49,4.06,-0.59,-7.35,2.5,7.2,-2.7,-0.24,12.0,2023,167
