0,1,week,year,game_id
Won Toss,Cardinals (deferred),12.0,2023,176
Roof,retractable roof (closed),12.0,2023,176
Surface,grass,12.0,2023,176
Duration,3:00,12.0,2023,176
Attendance,62177,12.0,2023,176
Vegas Line,Los Angeles Rams -2.5,12.0,2023,176
Over/Under,45.0 (over),12.0,2023,176
