Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,9.0,7.53,-0.08,8.6,-8.98,3.48,1.53,1.61,15.12,-0.04,-3.05,3.59,1.23,-0.23,-1.58,12.0,2023,169
Saints,-9.0,-3.48,-1.53,-1.61,-15.12,-7.53,0.08,-8.6,8.98,0.04,-3.59,3.05,0.23,-1.23,1.58,12.0,2023,169
