Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Raheem Mostert,MIA,20,94,2,4.0,66,3.3,28,1.4,1,20.0,12.0,2023,168
Jeff Wilson,MIA,11,56,0,1.0,27,2.5,29,2.6,0,,12.0,2023,168
Darrynton Evans,MIA,2,16,0,1.0,12,6.0,4,2.0,0,,12.0,2023,168
Tua Tagovailoa,MIA,2,1,0,0.0,1,0.5,0,0.0,0,,12.0,2023,168
Tyreek Hill,MIA,1,2,0,0.0,2,2.0,0,0.0,0,,12.0,2023,168
Mike White,MIA,1,-2,0,,-2,-2.0,0,0.0,0,,12.0,2023,168
Breece Hall,NYJ,7,25,0,1.0,4,0.6,21,3.0,1,7.0,12.0,2023,168
Tim Boyle,NYJ,2,2,0,1.0,1,0.5,1,0.5,0,,12.0,2023,168
Dalvin Cook,NYJ,1,2,0,0.0,1,1.0,1,1.0,0,,12.0,2023,168
