Player,Pos,home_team,team,week,year,game_id
Patrick Mahomes,QB,0,Chiefs,12.0,2023,177
Isiah Pacheco,RB,0,Chiefs,12.0,2023,177
Justin Watson,WR,0,Chiefs,12.0,2023,177
Rashee Rice,WR,0,Chiefs,12.0,2023,177
Noah Gray,TE,0,Chiefs,12.0,2023,177
Travis Kelce,TE,0,Chiefs,12.0,2023,177
Jawaan Taylor,T,0,Chiefs,12.0,2023,177
Donovan Smith,T,0,Chiefs,12.0,2023,177
Joe Thuney,G,0,Chiefs,12.0,2023,177
Trey Smith,G,0,Chiefs,12.0,2023,177
Creed Humphrey,C,0,Chiefs,12.0,2023,177
Michael Danna,DE,0,Chiefs,12.0,2023,177
George Karlaftis III,DE,0,Chiefs,12.0,2023,177
Derrick Nnadi,DT,0,Chiefs,12.0,2023,177
Chris Jones,DT,0,Chiefs,12.0,2023,177
Leo Chenal,LB,0,Chiefs,12.0,2023,177
Willie Gay Jr.,LB,0,Chiefs,12.0,2023,177
Drue Tranquill,LB,0,Chiefs,12.0,2023,177
Trent McDuffie,CB,0,Chiefs,12.0,2023,177
L'Jarius Sneed,CB,0,Chiefs,12.0,2023,177
Justin Reid,S,0,Chiefs,12.0,2023,177
Bryan Cook,S,0,Chiefs,12.0,2023,177
