Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Mac Jones,NWE,0,0,0,0,12.0,2023,174
Bailey Zappe,NWE,0,0,0,0,12.0,2023,174
Rhamondre Stevenson,NWE,21,98,1,15,12.0,2023,174
Ezekiel Elliott,NWE,9,46,0,13,12.0,2023,174
Tyquan Thornton,NWE,1,3,0,3,12.0,2023,174
Demario Douglas,NWE,0,0,0,0,12.0,2023,174
DeVante Parker,NWE,0,0,0,0,12.0,2023,174
JuJu Smith-Schuster,NWE,0,0,0,0,12.0,2023,174
Kayshon Boutte,NWE,0,0,0,0,12.0,2023,174
Mike Gesicki,NWE,0,0,0,0,12.0,2023,174
Ty Montgomery,NWE,0,0,0,0,12.0,2023,174
Tommy DeVito,NYG,5,6,0,5,12.0,2023,174
Saquon Barkley,NYG,12,46,0,19,12.0,2023,174
Matt Breida,NYG,2,6,0,6,12.0,2023,174
Jalin Hyatt,NYG,0,0,0,0,12.0,2023,174
Wan'Dale Robinson,NYG,0,0,0,0,12.0,2023,174
Darius Slayton,NYG,0,0,0,0,12.0,2023,174
Isaiah Hodgins,NYG,0,0,0,0,12.0,2023,174
Daniel Bellinger,NYG,0,0,0,0,12.0,2023,174
Sterling Shepard,NYG,0,0,0,0,12.0,2023,174
Parris Campbell,NYG,0,0,0,0,12.0,2023,174
