Player,Pos,home_team,team,week,year,game_id
Joshua Dobbs,QB,1,Vikings,12.0,2023,180
Alexander Mattison,RB,1,Vikings,12.0,2023,180
Jordan Addison,WR,1,Vikings,12.0,2023,180
Brandon Powell,WR,1,Vikings,12.0,2023,180
K.J. Osborn,WR,1,Vikings,12.0,2023,180
T.J. Hockenson,TE,1,Vikings,12.0,2023,180
Christian Darrisaw,T,1,Vikings,12.0,2023,180
Brian O'Neill,T,1,Vikings,12.0,2023,180
Dalton Risner,G,1,Vikings,12.0,2023,180
Ed Ingram,G,1,Vikings,12.0,2023,180
Garrett Bradbury,C,1,Vikings,12.0,2023,180
Jonathan Bullard,DL,1,Vikings,12.0,2023,180
Harrison Phillips,DL,1,Vikings,12.0,2023,180
D.J. Wonnum,OLB,1,Vikings,12.0,2023,180
Danielle Hunter,OLB,1,Vikings,12.0,2023,180
Ivan Pace,LB,1,Vikings,12.0,2023,180
Troy Dye,LB,1,Vikings,12.0,2023,180
Byron Murphy,CB,1,Vikings,12.0,2023,180
Mekhi Blackmon,CB,1,Vikings,12.0,2023,180
Josh Metellus,S,1,Vikings,12.0,2023,180
Camryn Bynum,S,1,Vikings,12.0,2023,180
Harrison Smith,S,1,Vikings,12.0,2023,180
