0,1,week,year,game_id
Won Toss,Cowboys (deferred),12.0,2023,166
Roof,retractable roof (closed),12.0,2023,166
Surface,matrixturf,12.0,2023,166
Duration,3:07,12.0,2023,166
Attendance,93711,12.0,2023,166
Vegas Line,Dallas Cowboys -13.5,12.0,2023,166
Over/Under,48.5 (over),12.0,2023,166
