#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:09,CIN 20,3,1:38,-3,Punt,1,Bengals,12.0,2023,171
2,1,4:34,CIN 39,4,3:11,12,Punt,1,Bengals,12.0,2023,171
3,2,12:39,CIN 47,4,2:09,53,Touchdown,1,Bengals,12.0,2023,171
4,2,8:16,CIN 20,3,1:51,-4,Punt,1,Bengals,12.0,2023,171
5,2,3:16,CIN 11,5,1:38,46,Punt,1,Bengals,12.0,2023,171
6,2,0:24,CIN 8,1,0:24,-1,End of Half,1,Bengals,12.0,2023,171
7,3,15:00,CIN 25,10,5:36,57,Interception,1,Bengals,12.0,2023,171
8,3,1:34,CIN 25,4,3:24,2,Punt,1,Bengals,12.0,2023,171
9,4,8:03,CIN 25,3,2:05,-2,Punt,1,Bengals,12.0,2023,171
10,4,2:51,CIN 25,5,0:47,47,Field Goal,1,Bengals,12.0,2023,171
