Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Tyre Phillips,T,52,100%,0,0%,2,9%,1,Giants,12.0,2023,174
John Michael Schmitz,C,52,100%,0,0%,2,9%,1,Giants,12.0,2023,174
Ben Bredeson,G,52,100%,0,0%,2,9%,1,Giants,12.0,2023,174
Justin Pugh,G,52,100%,0,0%,2,9%,1,Giants,12.0,2023,174
Tommy DeVito,QB,52,100%,0,0%,0,0%,1,Giants,12.0,2023,174
Andrew Thomas,T,52,100%,0,0%,0,0%,1,Giants,12.0,2023,174
Daniel Bellinger,TE,47,90%,0,0%,10,43%,1,Giants,12.0,2023,174
Saquon Barkley,RB,42,81%,0,0%,0,0%,1,Giants,12.0,2023,174
Wan'Dale Robinson,WR,40,77%,0,0%,0,0%,1,Giants,12.0,2023,174
Jalin Hyatt,WR,31,60%,0,0%,0,0%,1,Giants,12.0,2023,174
Darius Slayton,WR,28,54%,0,0%,0,0%,1,Giants,12.0,2023,174
Isaiah Hodgins,WR,18,35%,0,0%,0,0%,1,Giants,12.0,2023,174
Sterling Shepard,WR,16,31%,0,0%,0,0%,1,Giants,12.0,2023,174
Lawrence Cager,TE,13,25%,0,0%,11,48%,1,Giants,12.0,2023,174
Matt Breida,RB,10,19%,0,0%,9,39%,1,Giants,12.0,2023,174
Mark Glowinski,G,7,13%,0,0%,0,0%,1,Giants,12.0,2023,174
Parris Campbell,WR,6,12%,0,0%,2,9%,1,Giants,12.0,2023,174
Eric Gray,RB,2,4%,0,0%,2,9%,1,Giants,12.0,2023,174
Jason Pinnock,SS,0,0%,68,100%,5,22%,1,Giants,12.0,2023,174
Xavier McKinney,FS,0,0%,68,100%,5,22%,1,Giants,12.0,2023,174
Deonte Banks,CB,0,0%,68,100%,2,9%,1,Giants,12.0,2023,174
Kayvon Thibodeaux,LB,0,0%,68,100%,0,0%,1,Giants,12.0,2023,174
Bobby Okereke,LB,0,0%,68,100%,0,0%,1,Giants,12.0,2023,174
Adoree' Jackson,CB,0,0%,66,97%,0,0%,1,Giants,12.0,2023,174
Rakeem Nunez-Roches,NT,0,0%,51,75%,5,22%,1,Giants,12.0,2023,174
Micah McFadden,LB,0,0%,45,66%,11,48%,1,Giants,12.0,2023,174
A'Shawn Robinson,DT,0,0%,45,66%,5,22%,1,Giants,12.0,2023,174
Jihad Ward,DE,0,0%,40,59%,1,4%,1,Giants,12.0,2023,174
Cordale Flott,CB,0,0%,40,59%,0,0%,1,Giants,12.0,2023,174
Azeez Ojulari,DE,0,0%,38,56%,0,0%,1,Giants,12.0,2023,174
D.J. Davidson,DT,0,0%,34,50%,7,30%,1,Giants,12.0,2023,174
Isaiah Simmons,LB,0,0%,23,34%,18,78%,1,Giants,12.0,2023,174
Jordon Riley,NT,0,0%,14,21%,1,4%,1,Giants,12.0,2023,174
Dane Belton,SS,0,0%,7,10%,18,78%,1,Giants,12.0,2023,174
Benton Whitley,LB,0,0%,3,4%,6,26%,1,Giants,12.0,2023,174
Nick McCloud,CB,0,0%,2,3%,21,91%,1,Giants,12.0,2023,174
Cam Brown,LB,0,0%,0,0%,21,91%,1,Giants,12.0,2023,174
Carter Coughlin,LB,0,0%,0,0%,17,74%,1,Giants,12.0,2023,174
Darnay Holmes,CB,0,0%,0,0%,14,61%,1,Giants,12.0,2023,174
Bobby McCain,SS,0,0%,0,0%,11,48%,1,Giants,12.0,2023,174
Casey Kreiter,LS,0,0%,0,0%,10,43%,1,Giants,12.0,2023,174
Jamie Gillan,P,0,0%,0,0%,10,43%,1,Giants,12.0,2023,174
Tre Hawkins,CB,0,0%,0,0%,8,35%,1,Giants,12.0,2023,174
Gunner Olszewski,WR,0,0%,0,0%,6,26%,1,Giants,12.0,2023,174
Randy Bullock,K,0,0%,0,0%,5,22%,1,Giants,12.0,2023,174
Marcus McKethan,T,0,0%,0,0%,2,9%,1,Giants,12.0,2023,174
Sean Harlow,C,0,0%,0,0%,2,9%,1,Giants,12.0,2023,174
