Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Andrew Wylie,T,78,100%,0,0%,2,8%,0,Commanders,12.0,2023,166
Chris Paul,G,78,100%,0,0%,2,8%,0,Commanders,12.0,2023,166
Charles Leno Jr.,T,78,100%,0,0%,2,8%,0,Commanders,12.0,2023,166
Samuel Cosmi,G,78,100%,0,0%,2,8%,0,Commanders,12.0,2023,166
Tyler Larsen,C,78,100%,0,0%,0,0%,0,Commanders,12.0,2023,166
Sam Howell,QB,78,100%,0,0%,0,0%,0,Commanders,12.0,2023,166
Terry McLaurin,WR,66,85%,0,0%,0,0%,0,Commanders,12.0,2023,166
Jahan Dotson,WR,66,85%,0,0%,0,0%,0,Commanders,12.0,2023,166
Logan Thomas,TE,50,64%,0,0%,0,0%,0,Commanders,12.0,2023,166
Curtis Samuel,WR,43,55%,0,0%,0,0%,0,Commanders,12.0,2023,166
Antonio Gibson,RB,36,46%,0,0%,0,0%,0,Commanders,12.0,2023,166
Brian Robinson Jr.,RB,35,45%,0,0%,0,0%,0,Commanders,12.0,2023,166
John Bates,TE,30,38%,0,0%,13,52%,0,Commanders,12.0,2023,166
Dyami Brown,WR,19,24%,0,0%,13,52%,0,Commanders,12.0,2023,166
Byron Pringle,WR,17,22%,0,0%,14,56%,0,Commanders,12.0,2023,166
Cole Turner,TE,12,15%,0,0%,5,20%,0,Commanders,12.0,2023,166
Jamison Crowder,WR,11,14%,0,0%,3,12%,0,Commanders,12.0,2023,166
Chris Rodriguez,RB,4,5%,0,0%,14,56%,0,Commanders,12.0,2023,166
Cornelius Lucas,T,1,1%,0,0%,2,8%,0,Commanders,12.0,2023,166
Percy Butler,FS,0,0%,54,100%,1,4%,0,Commanders,12.0,2023,166
Benjamin St-Juste,CB,0,0%,54,100%,0,0%,0,Commanders,12.0,2023,166
Kendall Fuller,CB,0,0%,54,100%,0,0%,0,Commanders,12.0,2023,166
Kamren Curl,SS,0,0%,54,100%,0,0%,0,Commanders,12.0,2023,166
Cody Barton,LB,0,0%,54,100%,0,0%,0,Commanders,12.0,2023,166
Daron Payne,DT,0,0%,45,83%,6,24%,0,Commanders,12.0,2023,166
Casey Toohill,DE,0,0%,44,81%,0,0%,0,Commanders,12.0,2023,166
Jonathan Allen,DT,0,0%,44,81%,0,0%,0,Commanders,12.0,2023,166
Jamin Davis,LB,0,0%,41,76%,0,0%,0,Commanders,12.0,2023,166
Quan Martin,CB,0,0%,37,69%,6,24%,0,Commanders,12.0,2023,166
K.J. Henry,DE,0,0%,31,57%,6,24%,0,Commanders,12.0,2023,166
Andre Jones,DE,0,0%,26,48%,14,56%,0,Commanders,12.0,2023,166
Khaleke Hudson,LB,0,0%,18,33%,23,92%,0,Commanders,12.0,2023,166
Danny Johnson,CB,0,0%,11,20%,9,36%,0,Commanders,12.0,2023,166
John Ridgeway,DT,0,0%,11,20%,6,24%,0,Commanders,12.0,2023,166
Phidarian Mathis,DT,0,0%,9,17%,6,24%,0,Commanders,12.0,2023,166
Jalen Harris,DE,0,0%,7,13%,0,0%,0,Commanders,12.0,2023,166
Terrell Burgess,FS,0,0%,0,0%,23,92%,0,Commanders,12.0,2023,166
Christian Holmes,CB,0,0%,0,0%,23,92%,0,Commanders,12.0,2023,166
David Mayo,LB,0,0%,0,0%,23,92%,0,Commanders,12.0,2023,166
Joshua Pryor,DT,0,0%,0,0%,17,68%,0,Commanders,12.0,2023,166
Jabril Cox,LB,0,0%,0,0%,17,68%,0,Commanders,12.0,2023,166
Tariq Castro-Fields,CB,0,0%,0,0%,6,24%,0,Commanders,12.0,2023,166
Joey Slye,K,0,0%,0,0%,5,20%,0,Commanders,12.0,2023,166
Tress Way,P,0,0%,0,0%,5,20%,0,Commanders,12.0,2023,166
Camaron Cheeseman,LS,0,0%,0,0%,5,20%,0,Commanders,12.0,2023,166
Trenton Scott,T,0,0%,0,0%,2,8%,0,Commanders,12.0,2023,166
