Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Panthers,-7.0,-7.57,-2.25,-4.99,-5.19,-0.52,-1.62,-0.95,0.0,-0.58,-1.69,1.76,3.76,-5.87,1.46,12.0,2023,170
Titans,7.0,0.52,1.62,0.95,0.0,7.57,2.25,4.99,5.19,0.58,-1.76,1.69,5.87,-3.76,-1.46,12.0,2023,170
