Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Bills,-3.0,13.85,7.66,7.51,-4.3,-7.6,-6.95,0.69,8.41,-9.18,-4.27,4.6,0.48,-4.29,-5.7,12.0,2023,178
Eagles,3.0,7.6,6.95,-0.69,-8.41,-13.85,-7.66,-7.51,4.3,9.18,-4.6,4.27,4.29,-0.48,5.7,12.0,2023,178
