Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Lamar Jackson,BAL,1,0,12.0,2023,179
Keaton Mitchell,BAL,0,0,12.0,2023,179
Zay Flowers,BAL,0,0,12.0,2023,179
Justice Hill,BAL,0,0,12.0,2023,179
Gus Edwards,BAL,0,0,12.0,2023,179
Isaiah Likely,BAL,0,0,12.0,2023,179
Odell Beckham Jr.,BAL,0,0,12.0,2023,179
Nelson Agholor,BAL,0,0,12.0,2023,179
Rashod Bateman,BAL,0,0,12.0,2023,179
Devin Duvernay,BAL,0,0,12.0,2023,179
Justin Herbert,LAC,1,1,12.0,2023,179
Austin Ekeler,LAC,1,1,12.0,2023,179
Joshua Kelley,LAC,0,0,12.0,2023,179
Keenan Allen,LAC,1,1,12.0,2023,179
Gerald Everett,LAC,0,0,12.0,2023,179
Alex Erickson,LAC,0,0,12.0,2023,179
Quentin Johnston,LAC,0,0,12.0,2023,179
Jalen Guyton,LAC,0,0,12.0,2023,179
Stone Smartt,LAC,0,0,12.0,2023,179
Derius Davis,LAC,0,0,12.0,2023,179
