#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CHI 23,14,9:07,47,Missed FG,0,Bears,12.0,2023,180
2,1,4:14,CHI 26,10,5:39,67,Field Goal,0,Bears,12.0,2023,180
3,2,11:31,CHI 48,3,1:00,-4,Punt,0,Bears,12.0,2023,180
4,2,7:28,CHI 35,4,2:22,12,Punt,0,Bears,12.0,2023,180
5,2,3:30,CHI 18,4,1:39,26,Punt,0,Bears,12.0,2023,180
6,3,12:07,CHI 45,10,5:08,34,Field Goal,0,Bears,12.0,2023,180
7,3,2:39,CHI 31,8,3:24,32,Field Goal,0,Bears,12.0,2023,180
8,4,12:32,MIN 38,5,2:46,15,Fumble,0,Bears,12.0,2023,180
9,4,5:54,CHI 25,5,2:26,17,Fumble,0,Bears,12.0,2023,180
10,4,2:29,CHI 22,10,2:19,66,Field Goal,0,Bears,12.0,2023,180
